match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,speed_mph,continuous_wins_p1,continuous_wins_p2,Player_socre_difference,Players_run_distance_difference,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:08,2,5,96,1,0,1,3,1.196241082,1.246744299,2,1,2,0,0,0,0,1.460571387,0,0,-0.53364275,-0.336470601,0.316019908,0.272451394,-0.964185556,0.130021426,0.715342321,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:37,2,5,97,1,0,1,3,1.196241082,2.425933836,2,1,2,2,0,0,0,1.303828374,0,1,-0.372810736,0.248774214,0.316019908,0.272451394,-0.964185556,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:14:48,2,6,98,1,0,1,4,-1.1693464,-1.111634774,1,2,2,0,0,0,0,0.20662728,0,0,-0.211978722,1.140859249,0.316019908,0.272451394,-1.055293909,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:27,2,6,99,1,0,1,4,-1.1693464,-0.227242622,1,1,1,0,0,0,0,-0.26360176,0,1,-0.372810736,-0.377911665,0.343489107,0.33973363,-1.055293909,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:55,2,6,100,1,0,1,4,-0.282251095,-0.227242622,1,2,2,0,0,0,0,-1.674288881,1,0,-0.211978722,-0.536842555,0.343489107,0.33973363,-1.138119686,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:16:53,2,6,101,1,0,1,4,-0.282251095,0.657149531,1,1,1,0,0,0,0,1.068713854,0,1,-0.372810736,-0.319276968,0.369512559,0.403474695,-1.138119686,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:22,2,6,102,1,0,1,4,0.604844211,0.657149531,1,1,1,0,0,0,0,-0.341973267,1,0,-0.53364275,0.900589249,0.394201475,0.463946988,-1.138119686,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:48,2,6,103,1,0,1,4,1.196241082,0.657149531,1,1,2,0,0,0,0,-1.204059841,2,0,-0.372810736,3.403805867,0.417655944,0.361360063,-1.138119686,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:18:30,2,6,104,1,0,1,4,1.196241082,1.246744299,1,1,1,0,0,0,0,1.147085361,0,1,-0.53364275,1.256365193,0.291230631,0.263777378,-1.138119686,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:19:01,2,6,105,1,0,1,4,2.379034823,1.246744299,1,2,1,1,0,0,0,0.67685632,1,0,-0.694474764,-0.587982591,0.291230631,0.263777378,-1.21374322,-0.034425089,0.559999848,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:19:57,2,7,106,1,0,2,4,-1.1693464,-1.111634774,2,1,1,0,0,0,0,0.4417418,0,0,-0.855306778,0.221220315,0.291230631,0.263777378,-1.21374322,0.012394886,0.41467947,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:20:31,2,7,107,1,0,2,4,-0.282251095,-1.111634774,2,1,2,0,0,0,0,1.225456867,1,0,-0.694474764,0.068020637,0.291230631,0.263777378,-1.21374322,0.056288613,0.50072443,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:21:06,2,7,108,1,0,2,4,-0.282251095,-0.227242622,2,1,2,0,0,0,0,1.538942894,0,1,-0.53364275,0.017982756,0.291230631,0.263777378,-1.21374322,0.097522115,0.581554545,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:21:41,2,7,109,1,0,2,4,-0.282251095,0.657149531,2,1,2,0,0,0,0,0.990342347,0,2,-0.372810736,-0.16431384,0.291230631,0.263777378,-1.21374322,-0.04662189,0.448422591,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:15,2,7,110,1,0,2,4,-0.282251095,1.246744299,2,1,1,0,0,0,0,-0.341973267,0,3,-0.53364275,4.95211456,0.291230631,0.263777378,-1.21374322,-0.004804288,0.322898178,-1.219964855
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:46,2,7,111,1,0,2,4,0.604844211,1.246744299,2,2,1,0,0,0,0,-1.125688334,1,0,-0.694474764,1.623603559,0.291230631,0.263777378,-1.21374322,-0.004804288,0.322898178,-1.369033107
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:23:58,2,7,112,1,0,2,4,1.196241082,1.246744299,2,2,1,0,0,0,0,0.20662728,2,0,-0.855306778,0.387645865,0.291230631,0.263777378,-1.21374322,-0.004804288,0.322898178,-1.493256651
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:01,2,7,113,1,0,2,4,2.379034823,1.246744299,2,1,2,0,0,0,0,0.598484814,3,0,-0.694474764,0.525635791,0.291230631,0.263777378,-1.21374322,0.034690113,0.401932068,-1.493256651
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:32,2,7,114,1,0,2,4,1.196241082,1.246744299,2,1,2,0,0,0,0,1.382199881,0,0,-0.53364275,0.680378488,0.291230631,0.263777378,-1.21374322,0.072049681,0.476693856,-1.493256651
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:17,2,7,115,1,0,2,4,1.196241082,2.425933836,2,1,1,0,0,0,0,0.91197084,0,1,-0.694474764,-0.0792274,0.291230631,0.263777378,-1.21374322,0.107442957,0.360335284,-1.493256651
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:59,2,7,116,1,0,2,4,1.196241082,1.246744299,2,2,1,0,0,0,0,0.049884267,0,0,-0.855306778,0.21108048,0.291230631,0.263777378,-1.21374322,0.107442957,0.360335284,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:28:28,2,7,117,1,0,2,4,2.379034823,1.246744299,2,1,1,1,0,0,0,1.382199881,1,0,-1.016138793,0.014676288,0.291230631,0.263777378,-1.21374322,0.141021193,0.249943818,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:30:29,2,8,118,1,0,3,4,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.26360176,0,0,-1.176970807,-0.344185693,0.316019908,0.323256348,-1.21374322,0.141021193,0.249943818,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:30:48,2,8,119,1,0,3,4,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.674288881,1,0,-1.016138793,-0.49341761,0.316019908,0.323256348,-1.055293909,0.141021193,0.249943818,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:31:21,2,8,120,1,0,3,4,0.604844211,-1.111634774,1,2,1,0,0,0,0,-0.968945321,2,0,-0.855306778,0.697792553,0.316019908,0.323256348,-0.909520544,0.141021193,0.249943818,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:31:59,2,8,121,1,0,3,4,1.196241082,-1.111634774,1,1,1,1,0,0,0,0.049884267,3,0,-0.694474764,0.03539682,0.339656196,0.379968854,-0.909520544,0.141021193,0.249943818,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:32:45,2,9,122,1,0,4,4,-1.1693464,-1.111634774,2,1,1,0,0,0,0,1.382199881,0,0,-0.53364275,-0.442277573,0.339656196,0.379968854,-0.909520544,0.172920517,0.145071926,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:11,2,9,123,1,0,4,4,-0.282251095,-1.111634774,2,1,2,0,0,0,1,0.990342347,1,0,-0.694474764,-0.567262059,0.339656196,0.379968854,-0.909520544,0.051547479,0.045315735,-1.59836888
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:37,2,9,124,1,0,4,4,-0.282251095,-0.227242622,2,2,2,0,0,0,0,-0.49871628,0,1,-0.855306778,-0.601428894,0.339656196,0.379968854,-0.909520544,0.051547479,0.045315735,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:16,2,9,125,1,0,4,4,-0.282251095,0.657149531,2,1,2,0,0,0,1,0.833599334,0,2,-1.016138793,0.012251545,0.339656196,0.379968854,-0.909520544,0.084058114,0.119668175,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:42,2,9,126,1,0,4,4,-0.282251095,1.246744299,2,1,2,2,0,0,0,1.068713854,0,3,-1.176970807,2.701512089,0.339656196,0.379968854,-0.909520544,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:28,2,10,127,1,0,4,5,-1.1693464,-1.111634774,1,1,1,0,0,0,0,1.147085361,0,0,-1.016138793,0.317328315,0.362218107,0.434103519,-0.909520544,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:57,2,10,128,1,0,4,5,-0.282251095,-1.111634774,1,2,2,0,0,0,0,0.520113307,1,0,-1.176970807,3.270885858,0.362218107,0.434103519,-0.98521056,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:01,2,10,129,1,0,4,5,-0.282251095,-0.227242622,1,2,1,0,0,0,0,-1.674288881,0,1,-1.016138793,-0.547643683,0.362218107,0.434103519,-0.852830901,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:43,2,10,130,1,0,4,5,0.604844211,-0.227242622,1,1,1,0,0,0,0,0.20662728,1,0,-0.855306778,4.420875387,0.383777266,0.485832198,-0.852830901,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:23,2,10,131,1,0,4,5,1.196241082,-0.227242622,1,1,2,0,0,0,0,0.128255773,2,0,-1.016138793,0.114752049,0.271830327,0.396150411,-0.852830901,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:56,2,10,132,1,0,4,5,1.196241082,0.657149531,1,1,1,1,0,0,0,0.520113307,0,1,-0.855306778,0.472291443,0.29439522,0.446485383,-0.852830901,0.115056627,0.190562362,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:40:44,2,11,133,1,0,5,5,-1.1693464,-1.111634774,2,1,2,0,0,0,1,-0.106858747,0,0,-1.016138793,-0.580928793,0.29439522,0.446485383,-0.852830901,0.003274112,0.096573857,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:41:10,2,11,134,1,0,5,5,-1.1693464,-0.227242622,2,1,2,0,0,0,0,1.538942894,0,1,-1.176970807,-0.119345877,0.29439522,0.446485383,-0.852830901,0.034690113,0.164830398,-1.298048225
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:41:39,2,11,135,1,0,5,5,-1.1693464,0.657149531,2,2,1,0,0,0,0,-0.577087787,0,2,-1.016138793,-0.21435172,0.29439522,0.446485383,-0.852830901,0.034690113,0.164830398,-1.402159385
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:42:22,2,11,136,1,0,5,5,-0.282251095,0.657149531,2,1,2,0,0,0,0,1.538942894,1,0,-1.176970807,2.714076667,0.29439522,0.446485383,-0.852830901,0.064740201,0.230119264,-1.402159385
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:43:15,2,11,137,1,0,5,5,-0.282251095,1.246744299,2,2,2,2,0,0,0,-0.968945321,0,1,-1.016138793,-0.570568527,0.29439522,0.446485383,-0.852830901,0.064740201,0.230119264,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:45:24,2,12,138,1,0,5,6,-1.1693464,-1.111634774,1,1,1,0,0,1,0,1.303828374,0,0,-1.176970807,-0.65433238,0.316019908,0.494723065,-0.852830901,0.064740201,0.230119264,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:45:59,2,12,139,1,0,5,6,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.125688334,1,0,-1.016138793,-0.275852023,0.316019908,0.494723065,-0.729906932,0.064740201,0.230119264,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:46:38,2,12,140,1,0,5,6,0.604844211,-1.111634774,1,2,1,0,0,0,0,0.755227827,2,0,-0.855306778,-0.580487931,0.316019908,0.494723065,-0.615460478,0.064740201,0.230119264,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:47:17,2,12,141,1,0,5,6,1.196241082,-1.111634774,1,1,1,1,0,0,0,1.303828374,3,0,-0.694474764,4.574515928,0.336761956,0.540991862,-0.615460478,0.064740201,0.230119264,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:48:12,2,13,142,1,0,6,6,-1.1693464,-1.111634774,2,1,2,0,0,0,0,1.225456867,0,0,-0.855306778,2.928115354,0.336761956,0.540991862,-0.615460478,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:04:05,3,1,156,1,1,0,0,-1.1693464,-1.111634774,1,2,1,0,0,0,0,-1.282431348,0,0,-0.855306778,3.940114957,0.336761956,0.540991862,-0.508643787,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:04:50,3,1,157,1,1,0,0,-0.282251095,-1.111634774,1,2,2,0,0,0,0,-1.282431348,1,0,-1.016138793,1.090160074,0.336761956,0.540991862,-0.585057245,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:05:38,3,1,158,1,1,0,0,-0.282251095,-0.227242622,1,2,1,0,0,0,0,1.068713854,0,1,-0.855306778,-0.675273343,0.336761956,0.540991862,-0.485866699,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:07:02,3,1,160,1,1,0,0,0.604844211,0.657149531,1,1,1,0,0,0,0,0.049884267,0,0,-0.855306778,-0.296352124,0.356674323,0.585409907,-0.485866699,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:07:27,3,1,161,1,1,0,0,1.196241082,0.657149531,1,1,1,1,0,0,0,0.049884267,1,0,-0.694474764,1.258128643,0.375805812,0.628086067,-0.485866699,0.093511561,0.29262988,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:08:41,3,2,162,1,1,1,0,-1.1693464,-1.111634774,2,1,1,0,0,0,0,1.068713854,0,0,-0.53364275,-0.63780004,0.375805812,0.628086067,-0.485866699,0.121084115,0.204347343,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:09:28,3,2,163,1,1,1,0,-0.282251095,-1.111634774,2,1,2,0,0,0,0,1.382199881,1,0,-0.694474764,-0.104136124,0.375805812,0.628086067,-0.485866699,0.147531259,0.264832463,-1.151641906
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:10:00,3,2,164,1,1,1,0,-0.282251095,-0.227242622,2,2,2,0,0,0,0,-0.26360176,0,1,-0.855306778,6.445315456,0.375805812,0.628086067,-0.485866699,0.147531259,0.264832463,-0.930597072
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:10:55,3,2,165,1,1,1,0,-0.282251095,0.657149531,2,1,1,0,0,0,0,1.225456867,0,2,-0.694474764,-0.050350914,0.375805812,0.628086067,-0.485866699,0.172920517,0.180637176,-0.930597072
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:11:35,3,2,166,1,1,1,0,0.604844211,0.657149531,2,1,1,0,0,0,0,1.382199881,1,0,-0.53364275,0.063832444,0.375805812,0.628086067,-0.485866699,0.197314118,0.099743665,-0.930597072
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:12:15,3,2,167,1,1,1,0,1.196241082,0.657149531,2,1,2,0,0,0,0,1.147085361,2,0,-0.694474764,-0.552934032,0.375805812,0.628086067,-0.485866699,0.101147038,0.021961443,-0.930597072
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:12:53,3,2,168,1,1,1,0,1.196241082,1.246744299,2,2,1,0,0,0,0,0.128255773,0,1,-0.53364275,-0.227798023,0.375805812,0.628086067,-0.485866699,0.101147038,0.021961443,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:13:38,3,2,169,1,1,1,0,2.379034823,1.246744299,2,1,2,0,0,0,0,1.382199881,1,0,-0.694474764,3.623575765,0.375805812,0.628086067,-0.485866699,0.125974342,0.081322892,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:14:08,3,2,170,1,1,1,0,1.196241082,1.246744299,2,1,2,0,0,0,0,0.4417418,0,0,-0.855306778,-0.018829253,0.375805812,0.628086067,-0.485866699,0.149882116,0.138485768,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:15:48,3,2,172,1,1,1,0,1.196241082,1.246744299,2,1,2,0,0,0,0,1.303828374,0,0,-0.855306778,-0.018388391,0.375805812,0.628086067,-0.485866699,0.172920517,0.193569994,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:16:15,3,2,173,1,1,1,0,1.196241082,2.425933836,2,1,2,2,0,0,0,1.225456867,0,1,-1.016138793,-0.143593308,0.375805812,0.628086067,-0.485866699,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:16:58,3,3,174,1,1,1,1,-1.1693464,-1.111634774,1,2,1,0,0,0,0,-1.595917374,0,0,-0.855306778,1.09126223,0.375805812,0.628086067,-0.392687701,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:17:46,3,3,175,1,1,1,1,-0.282251095,-1.111634774,1,1,1,0,0,0,0,0.128255773,1,0,-0.694474764,1.156509863,0.394201475,0.669120837,-0.392687701,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:18:16,3,3,176,1,1,1,1,0.604844211,-1.111634774,1,1,2,0,0,0,0,1.147085361,2,0,-0.855306778,0.21659126,0.411902961,0.587825538,-0.392687701,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:18:53,3,3,177,1,1,1,1,0.604844211,-0.227242622,1,2,2,0,0,0,0,-1.360802854,0,1,-1.016138793,-0.240362601,0.411902961,0.587825538,-0.465769268,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:19:39,3,3,178,1,1,1,1,0.604844211,0.657149531,1,2,1,0,0,0,0,-0.655459294,0,2,-0.855306778,-0.675273343,0.411902961,0.587825538,-0.378488996,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:20:27,3,3,179,1,1,1,1,1.196241082,0.657149531,1,1,1,1,0,1,0,0.755227827,1,0,-0.694474764,2.984986602,0.428948837,0.628086067,-0.378488996,0.195136118,0.246686927,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:22:46,3,4,180,1,1,2,1,-1.1693464,-1.111634774,2,2,1,0,0,0,0,-0.341973267,0,0,-0.53364275,0.090725049,0.428948837,0.628086067,-0.378488996,0.195136118,0.246686927,-1.133662183
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:23:36,3,4,181,1,1,2,1,-0.282251095,-1.111634774,2,1,1,0,0,0,0,1.303828374,1,0,-0.372810736,-0.010452868,0.428948837,0.628086067,-0.378488996,0.216572223,0.173149755,-1.133662183
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:24:21,3,4,182,1,1,2,1,0.604844211,-1.111634774,2,2,2,0,0,0,0,-0.49871628,2,0,-0.53364275,1.162681937,0.428948837,0.628086067,-0.378488996,0.216572223,0.173149755,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:25:30,3,4,183,1,1,2,1,0.604844211,-0.227242622,2,1,1,0,0,0,0,1.147085361,0,1,-0.372810736,0.365602746,0.428948837,0.628086067,-0.378488996,0.237269153,0.102148347,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:25:59,3,4,184,1,1,2,1,1.196241082,-0.227242622,2,1,1,1,0,0,0,1.617314401,1,0,-0.211978722,0.12048326,0.428948837,0.628086067,-0.378488996,0.257264492,0.033553767,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:26:45,3,5,185,1,1,3,1,-1.1693464,-1.111634774,1,1,1,0,0,1,0,1.382199881,0,0,-0.051146707,-0.618622527,0.334499188,0.550493048,-0.378488996,0.257264492,0.033553767,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:27:09,3,5,186,1,1,3,1,-0.282251095,-1.111634774,1,1,1,0,0,0,0,1.147085361,1,0,0.109685307,-0.284007977,0.352318493,0.589982352,-0.378488996,0.257264492,0.033553767,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:27:35,3,5,187,1,1,3,1,0.604844211,-1.111634774,1,2,1,0,0,0,0,-0.733830801,2,0,0.270517321,-0.326330766,0.352318493,0.589982352,-0.296057629,0.257264492,0.033553767,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:28:59,3,5,189,1,1,3,1,1.196241082,-0.227242622,1,1,1,1,0,1,0,-0.420344774,0,0,0.270517321,-0.61178916,0.262527258,0.515780381,-0.296057629,0.257264492,0.033553767,-0.94667306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:31:03,3,6,190,1,1,4,1,-1.1693464,-1.111634774,2,2,1,0,0,0,0,-0.185230254,0,0,0.431349335,-0.224932418,0.262527258,0.515780381,-0.296057629,0.257264492,0.033553767,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:32:01,3,6,191,1,1,4,1,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.67685632,1,0,0.270517321,-0.613773041,0.262527258,0.515780381,-0.296057629,0.172920517,-0.032754327,-1.037770325
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:32:24,3,6,192,1,1,4,1,-0.282251095,-0.227242622,2,2,2,0,0,0,0,-0.420344774,0,1,0.109685307,-0.557783518,0.262527258,0.515780381,-0.296057629,0.172920517,-0.032754327,-0.872138934
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:33:01,3,6,193,1,1,4,1,-0.282251095,0.657149531,2,2,1,0,0,0,0,-0.577087787,0,2,0.270517321,0.008283784,0.262527258,0.515780381,-0.296057629,0.172920517,-0.032754327,-0.958555312
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:34:04,3,6,194,1,1,4,1,0.604844211,0.657149531,2,2,2,0,0,0,0,-0.106858747,1,0,0.109685307,-0.619945114,0.262527258,0.515780381,-0.296057629,0.172920517,-0.032754327,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:34:46,3,6,195,1,1,4,1,0.604844211,1.246744299,2,1,2,2,0,0,0,1.538942894,0,1,-0.051146707,0.429748223,0.262527258,0.515780381,-0.296057629,0.193315167,0.019718994,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:35:22,3,7,196,1,1,4,2,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.420344774,0,0,0.109685307,-0.317954381,0.280972999,0.55450648,-0.296057629,0.193315167,0.019718994,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:35:46,3,7,197,1,1,4,2,-0.282251095,-1.111634774,1,1,1,0,0,0,0,0.363370293,1,0,0.270517321,-0.201566711,0.298793462,0.59191983,-0.296057629,0.193315167,0.019718994,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:36:15,3,7,198,1,1,4,2,0.604844211,-1.111634774,1,2,1,0,0,0,0,-1.752660388,2,0,0.431349335,-0.482616481,0.298793462,0.59191983,-0.218082011,0.193315167,0.019718994,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:36:54,3,7,199,1,1,4,2,1.196241082,-1.111634774,1,1,1,1,0,1,0,-0.26360176,3,0,0.59218135,-0.65984316,0.214383872,0.521395666,-0.218082011,0.193315167,0.019718994,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:38:49,3,8,200,1,1,5,2,-1.1693464,-1.111634774,2,1,2,0,0,0,0,1.068713854,0,0,0.431349335,-0.177760143,0.214383872,0.521395666,-0.218082011,0.213051925,0.070499626,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:39:09,3,8,201,1,1,5,2,-1.1693464,-0.227242622,2,1,1,0,0,0,0,0.284998787,0,1,0.59218135,-0.459912068,0.214383872,0.521395666,-0.218082011,0.232162119,0.006762618,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:39:39,3,8,202,1,1,5,2,-0.282251095,-0.227242622,2,1,2,0,0,0,0,0.284998787,1,0,0.431349335,3.201890895,0.214383872,0.521395666,-0.218082011,0.250675119,0.056158799,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:40:34,3,8,203,1,1,5,2,-0.282251095,0.657149531,2,1,1,0,0,0,0,1.147085361,0,1,0.59218135,-0.62104727,0.214383872,0.521395666,-0.218082011,0.268618489,-0.005396442,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:41:28,3,8,204,1,1,5,2,0.604844211,0.657149531,2,1,1,0,0,0,0,0.128255773,1,0,0.753013364,0.269494746,0.214383872,0.521395666,-0.218082011,0.28601812,-0.065086373,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:42:07,3,8,205,1,1,5,2,1.196241082,0.657149531,2,1,2,0,0,0,1,1.147085361,2,0,0.59218135,-0.668219545,0.214383872,0.521395666,-0.218082011,0.210057043,-0.122994515,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:42:35,3,8,206,1,1,5,2,1.196241082,1.246744299,2,1,2,0,0,0,1,0.128255773,0,1,0.431349335,-0.479750876,0.214383872,0.521395666,-0.218082011,0.136330116,-0.179199476,-0.810027162
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:43:02,3,8,207,1,1,5,2,1.196241082,2.425933836,2,1,2,2,0,0,1,0.91197084,0,2,0.270517321,-0.588203022,0.214383872,0.521395666,-0.218082011,0.064740201,-0.233775308,-0.810027162
