p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin
0.851851852,0.666666667,0.457142857,0.803571429,0.589285714,0.333333333,1,0,1,1,122,5,1,1,0,1,1,02:20:27,-16.616,-16.616,1,1,40,30,179,10,10
0.851851852,0.666666667,0.457142857,0.803571429,0.589285714,0.315789474,1,0,0,2,108,1,2,0,0,2,2,02:22:46,-3.486,-3.486,2,2,0,0,180,0,0
0.851851852,0.666666667,0.457142857,0.807017544,0.578947368,0.315789474,1,0,0,1,129,3,1,1,0,2,1,02:23:36,3.027,3.027,2,2,15,0,181,15,15
0.851851852,0.666666667,0.457142857,0.807017544,0.578947368,0.35,0,0,1,1,106,1,1,2,0,2,2,02:24:21,8.349,8.349,2,2,30,0,182,30,30
0.851851852,0.666666667,0.457142857,0.810344828,0.568965517,0.35,0,0,1,1,127,3,2,0,1,2,1,02:25:30,4.733,4.733,2,2,30,15,183,15,15
0.851851852,0.666666667,0.457142857,0.813559322,0.559322034,0.35,0,0,1,1,133,4,2,1,0,2,1,02:25:59,3.621,3.621,2,2,40,15,184,25,25
0.836363636,0.654545455,0.457142857,0.813559322,0.559322034,0.35,1,0,0,1,130,4,2,0,0,1,1,02:26:45,-0.268,-0.268,1,1,0,0,185,0,0
0.839285714,0.660714286,0.457142857,0.813559322,0.559322034,0.35,1,0,0,0,127,5,1,1,0,1,1,02:27:09,-1.786,-1.786,1,1,15,0,186,15,15
0.839285714,0.660714286,0.472222222,0.813559322,0.559322034,0.35,1,0,0,1,103,2,2,2,0,1,2,02:27:35,-1.594,-1.594,1,1,30,0,187,30,30
0.824561404,0.649122807,0.472222222,0.813559322,0.559322034,0.35,1,0,0,1,107,5,1,0,0,1,1,02:28:59,-0.299,-0.299,1,1,40,15,189,25,25
0.824561404,0.649122807,0.472222222,0.813559322,0.559322034,0.333333333,1,0,0,2,110,4,2,0,0,2,2,02:31:03,2.054,2.054,2,2,0,0,190,0,0
0.824561404,0.649122807,0.472222222,0.8,0.55,0.333333333,1,0,0,1,121,4,2,1,0,2,1,02:32:01,0.29,0.29,2,2,15,0,191,15,15
0.824561404,0.649122807,0.472222222,0.8,0.55,0.363636364,0,0,0,1,107,5,2,0,1,2,2,02:32:24,0.544,0.544,2,2,15,15,192,0,0
0.824561404,0.649122807,0.472222222,0.8,0.55,0.347826087,0,0,0,0,105,3,2,0,2,2,2,02:33:01,-3.112,-3.112,2,2,15,30,193,-15,-15
0.824561404,0.649122807,0.472222222,0.8,0.55,0.375,0,0,0,0,111,2,2,1,0,2,2,02:34:04,-0.262,-0.262,2,2,30,30,194,0,0
0.824561404,0.649122807,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,132,5,2,0,1,2,1,02:34:46,5.024,5.024,2,2,30,40,195,-10,-10
0.827586207,0.655172414,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,107,5,2,0,0,1,1,02:35:22,-1.632,-1.632,1,1,0,0,196,0,0
0.830508475,0.661016949,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,117,5,1,1,0,1,1,02:35:46,-2.16,-2.16,1,1,15,0,197,15,15
0.830508475,0.661016949,0.486486486,0.803278689,0.557377049,0.375,0,0,0,1,90,2,2,2,0,1,2,02:36:15,-0.885,-0.885,1,1,30,0,198,30,30
0.816666667,0.65,0.486486486,0.803278689,0.557377049,0.375,1,0,0,1,109,5,1,3,0,1,1,02:36:54,-0.081,-0.081,1,1,40,0,199,40,40
0.816666667,0.65,0.486486486,0.806451613,0.564516129,0.375,1,0,0,1,126,4,2,0,0,2,1,02:38:49,2.268,2.268,2,2,0,0,200,0,0
0.816666667,0.65,0.486486486,0.80952381,0.555555556,0.375,1,0,0,1,116,2,2,0,1,2,1,02:39:09,0.988,0.988,2,2,0,15,201,-15,-15
0.816666667,0.65,0.486486486,0.8125,0.5625,0.375,0,0,0,1,116,3,2,1,0,2,1,02:39:39,17.6,17.6,2,2,15,15,202,0,0
0.816666667,0.65,0.486486486,0.815384615,0.553846154,0.375,0,0,0,1,127,3,2,0,1,2,1,02:40:34,0.257,0.257,2,2,15,30,203,-15,-15
0.816666667,0.65,0.486486486,0.818181818,0.545454545,0.375,0,0,0,1,114,3,2,1,0,2,1,02:41:28,4.297,4.297,2,2,30,30,204,0,0
0.816666667,0.65,0.486486486,0.805970149,0.537313433,0.375,0,1,0,1,127,5,1,2,0,2,1,02:42:07,-0.043,-0.043,2,2,40,30,205,10,10
0.816666667,0.65,0.486486486,0.794117647,0.529411765,0.375,0,2,0,1,114,5,1,0,1,2,1,02:42:35,0.898,0.898,2,2,40,40,206,0,0
0.816666667,0.65,0.486486486,0.782608696,0.52173913,0.375,0,3,0,0,124,4,2,0,2,2,1,02:43:02,0.406,0.406,2,2,40,60,207,-20,-20
0.816666667,0.65,0.5,0.782608696,0.52173913,0.375,0,2,0,0,97,4,1,0,0,1,2,02:43:47,-28.754,-28.754,1,1,0,0,208,0,0
0.803278689,0.639344262,0.5,0.782608696,0.52173913,0.375,0,1,0,0,109,4,2,1,0,1,1,02:44:30,-9.415,-9.415,1,1,15,0,209,15,15
0.803278689,0.639344262,0.512820513,0.782608696,0.52173913,0.375,0,0,0,1,95,2,2,2,0,1,2,02:45:05,0.633,0.633,1,1,30,0,210,30,30
0.806451613,0.629032258,0.512820513,0.782608696,0.52173913,0.375,0,0,1,1,112,4,2,3,0,1,1,02:45:58,-7.217,-7.217,1,1,40,0,211,40,40
0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.375,0,0,1,1,128,4,2,0,1,1,1,02:46:29,-2.307,-2.307,1,1,40,15,212,25,25
0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.36,0,0,1,1,110,3,1,0,0,2,2,02:49:17,17.993,17.993,2,2,0,0,213,0,0
0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.384615385,0,0,0,1,98,3,2,1,0,2,2,02:50:03,-0.144,-0.144,2,2,15,0,214,15,15
0.80952381,0.634920635,0.512820513,0.771428571,0.514285714,0.384615385,0,0,0,1,109,5,1,0,1,2,1,02:50:48,2.009,2.009,2,2,15,15,215,0,0
0.80952381,0.634920635,0.512820513,0.774647887,0.521126761,0.384615385,0,0,0,0,128,5,1,0,2,2,1,02:51:12,-0.965,-0.965,2,2,15,30,216,-15,-15
0.80952381,0.634920635,0.512820513,0.763888889,0.513888889,0.384615385,0,0,0,0,129,4,2,0,3,2,1,02:51:40,0.292,0.292,2,2,15,40,217,-25,-25
0.8125,0.640625,0.512820513,0.763888889,0.513888889,0.384615385,0,0,0,0,121,4,2,0,0,1,1,02:52:35,-5.456,-5.456,1,1,0,0,218,0,0
0.815384615,0.630769231,0.512820513,0.763888889,0.513888889,0.384615385,0,0,1,0,126,2,1,0,0,1,1,02:54:03,-16.188,-16.188,1,1,15,15,220,0,0
0.818181818,0.636363636,0.512820513,0.763888889,0.513888889,0.384615385,0,0,1,0,117,4,2,0,1,1,1,02:54:43,-3.151,-3.151,1,1,15,30,221,-15,-15
0.818181818,0.636363636,0.5,0.763888889,0.513888889,0.384615385,0,0,1,0,93,3,2,0,0,1,2,02:55:53,-4.065,-4.065,1,1,30,40,223,-10,-10
0.818181818,0.636363636,0.5,0.753424658,0.506849315,0.384615385,0,0,0,0,124,2,2,0,0,2,1,02:57:09,1.691,1.691,2,2,0,0,224,0,0
0.818181818,0.636363636,0.5,0.753424658,0.506849315,0.37037037,0,0,0,0,113,4,2,0,1,2,2,02:57:46,-0.214,-0.214,2,2,0,15,225,-15,-15
0.818181818,0.636363636,0.5,0.756756757,0.513513514,0.37037037,0,0,0,0,112,5,2,1,0,2,1,02:58:32,5.25,5.25,2,2,15,15,226,0,0
0.818181818,0.636363636,0.5,0.76,0.52,0.37037037,0,0,0,0,129,1,2,0,1,2,1,02:59:15,0.354,0.354,2,2,15,30,227,-15,-15
0.818181818,0.636363636,0.5,0.763157895,0.513157895,0.37037037,0,0,0,0,113,5,1,0,2,2,1,02:59:48,11.097,11.097,2,2,15,40,228,-25,-25
0.818181818,0.636363636,0.5,0.763157895,0.513157895,0.357142857,0,0,0,1,108,4,2,1,0,2,2,03:00:40,-4.435,-4.435,2,2,30,40,229,-10,-10
0.818181818,0.636363636,0.5,0.766233766,0.506493506,0.357142857,0,0,0,1,117,3,2,2,0,2,1,03:01:47,-3.647,-3.647,2,2,40,40,230,0,0
0.818181818,0.636363636,0.5,0.756410256,0.5,0.357142857,0,0,0,1,131,5,1,3,0,2,1,03:02:25,1.909,1.909,2,2,60,40,231,20,20
0.818181818,0.636363636,0.5,0.759493671,0.506329114,0.357142857,0,0,0,0,127,4,2,0,0,2,1,03:03:27,-2.178,-2.178,2,2,40,40,232,0,0
0.818181818,0.636363636,0.5,0.7625,0.5,0.357142857,0,0,0,0,119,4,2,0,1,2,1,03:04:06,0.282,0.282,2,2,40,60,233,-20,-20
0.818181818,0.636363636,0.5,0.765432099,0.49382716,0.357142857,0,0,0,0,129,5,1,0,0,2,1,03:05:36,7.746,7.746,2,2,40,60,235,-20,-20
0.818181818,0.636363636,0.5,0.765432099,0.49382716,0.344827586,0,0,0,1,105,2,2,0,0,2,2,03:06:16,4.517,4.517,2,2,40,40,236,0,0
0.818181818,0.636363636,0.5,0.756097561,0.487804878,0.344827586,0,1,0,1,121,4,1,1,0,2,1,03:07:09,0.274,0.274,2,2,60,40,237,20,20
0.818181818,0.636363636,0.5,0.756097561,0.487804878,0.366666667,0,1,0,1,110,1,2,0,0,2,2,03:07:38,-13.807,-13.807,2,2,40,40,238,0,0
0.818181818,0.636363636,0.5,0.759036145,0.481927711,0.366666667,0,1,0,0,128,3,2,0,1,2,1,03:09:02,6.261,6.261,2,2,40,60,239,-20,-20
0.818181818,0.636363636,0.5,0.761904762,0.488095238,0.366666667,0,0,0,0,114,5,2,0,0,2,1,03:09:55,3.649,3.649,2,2,40,40,240,0,0
0.818181818,0.636363636,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,119,4,2,0,1,2,1,03:10:27,3.602,3.602,2,2,40,60,241,-20,-20
0.820895522,0.641791045,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,129,2,1,0,0,1,1,03:12:34,-1.289,-1.289,1,1,0,0,242,0,0
0.823529412,0.632352941,0.5,0.764705882,0.494117647,0.366666667,0,0,1,0,117,2,2,1,0,1,1,03:12:51,-0.992,-0.992,1,1,15,0,243,15,15
0.826086957,0.623188406,0.5,0.764705882,0.494117647,0.366666667,0,0,1,0,112,4,2,0,1,1,1,03:13:47,1.156,1.156,1,1,15,30,245,-15,-15
0.826086957,0.623188406,0.512195122,0.764705882,0.494117647,0.366666667,0,0,1,0,126,2,2,0,2,1,2,03:14:07,-1.904,-1.904,1,1,15,40,246,-25,-25
0.814285714,0.614285714,0.512195122,0.764705882,0.494117647,0.366666667,0,0,0,0,110,5,1,1,0,1,1,03:14:44,-7.766,-7.766,1,1,30,40,247,-10,-10
0.814285714,0.614285714,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,111,5,2,2,0,1,2,03:15:12,-0.557,-0.557,1,1,40,40,248,0,0
0.814285714,0.614285714,0.511627907,0.764705882,0.494117647,0.366666667,0,0,0,1,90,1,2,3,0,1,2,03:15:53,1.427,1.427,1,1,60,40,249,20,20
0.814285714,0.614285714,0.511627907,0.76744186,0.5,0.366666667,0,0,0,1,113,5,1,0,0,2,1,03:16:58,5.871,5.871,2,2,0,0,250,0,0
0.814285714,0.614285714,0.511627907,0.770114943,0.494252874,0.366666667,0,0,0,2,129,1,2,0,1,2,1,03:17:22,6.794,6.794,2,2,0,15,251,-15,-15
0.814285714,0.614285714,0.511627907,0.770114943,0.494252874,0.387096774,0,0,0,1,99,1,2,1,0,2,2,03:17:55,4.948,4.948,2,2,15,15,252,0,0
0.814285714,0.614285714,0.511627907,0.772727273,0.5,0.387096774,0,0,0,1,123,4,2,0,1,2,1,03:18:44,8.676,8.676,2,2,15,30,253,-15,-15
0.814285714,0.614285714,0.511627907,0.775280899,0.494382022,0.387096774,0,0,0,1,128,4,2,0,2,2,1,03:19:13,7.793,7.793,2,2,15,40,254,-25,-25
0.814285714,0.614285714,0.511627907,0.777777778,0.488888889,0.387096774,0,0,0,2,131,1,2,1,0,2,1,03:19:46,5.715,5.715,2,2,30,40,255,-10,-10
0.814285714,0.614285714,0.511627907,0.78021978,0.494505495,0.387096774,0,0,1,2,131,4,2,2,0,2,1,03:20:21,1.479,1.479,2,2,40,40,256,0,0
0.814285714,0.614285714,0.511627907,0.77173913,0.489130435,0.387096774,0,1,1,1,116,4,1,0,1,2,1,03:20:54,0.864,0.864,2,2,40,60,257,-20,-20
0.814285714,0.614285714,0.522727273,0.77173913,0.489130435,0.387096774,0,1,1,1,92,3,1,0,0,1,2,03:23:55,0.937,0.937,1,1,0,15,259,-15,-15
0.816901408,0.61971831,0.522727273,0.77173913,0.489130435,0.387096774,0,1,0,1,113,3,2,1,0,1,1,03:25:03,-0.815,-0.815,1,1,15,15,260,0,0
0.805555556,0.611111111,0.522727273,0.77173913,0.489130435,0.387096774,0,0,0,1,113,3,1,2,0,1,1,03:25:28,-13.61,-13.61,1,1,30,15,261,15,15
0.805555556,0.611111111,0.522727273,0.774193548,0.483870968,0.387096774,0,0,0,0,126,2,2,0,0,2,1,03:27:02,-5.031,-5.031,2,2,0,0,263,0,0
0.805555556,0.611111111,0.522727273,0.776595745,0.489361702,0.387096774,0,0,0,0,129,2,1,1,0,2,1,03:28:56,1.916,1.916,2,2,30,0,265,30,30
0.805555556,0.611111111,0.522727273,0.778947368,0.484210526,0.387096774,0,0,0,0,129,5,1,0,1,2,1,03:29:21,-0.203,-0.203,2,2,30,15,266,15,15
0.805555556,0.611111111,0.522727273,0.78125,0.489583333,0.387096774,0,0,0,0,129,2,1,1,0,2,1,03:29:54,4.619,4.619,2,2,40,15,267,25,25
0.805555556,0.611111111,0.522727273,0.783505155,0.484536082,0.387096774,0,0,0,1,129,5,1,0,1,2,1,03:30:31,-0.485,-0.485,2,2,40,30,268,10,10
0.808219178,0.616438356,0.522727273,0.783505155,0.484536082,0.387096774,0,0,0,1,123,4,1,0,0,1,1,03:32:27,5.338,5.338,1,1,0,0,269,0,0
0.808219178,0.616438356,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,1,90,5,1,1,0,1,2,03:33:01,-7.174,-7.174,1,1,15,0,270,15,15
0.810810811,0.621621622,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,0,113,2,2,0,0,1,1,03:34:24,-0.131,-0.131,1,1,30,15,272,15,15
0.813333333,0.626666667,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,0,115,3,2,1,0,1,1,03:34:53,-1.041,-1.041,1,1,40,15,273,25,25
0.813333333,0.626666667,0.533333333,0.785714286,0.489795918,0.387096774,0,0,0,0,108,5,1,0,0,2,1,03:35:32,3.644,3.644,2,2,0,0,274,0,0
0.813333333,0.626666667,0.533333333,0.787878788,0.484848485,0.387096774,0,0,0,1,121,4,2,0,1,2,1,03:35:54,4.889,4.889,2,2,0,15,275,-15,-15
0.813333333,0.626666667,0.533333333,0.78,0.48,0.387096774,0,1,0,1,110,5,1,1,0,2,1,03:36:26,0.69,0.69,2,2,15,15,276,0,0
0.813333333,0.626666667,0.533333333,0.782178218,0.485148515,0.387096774,0,1,0,1,110,4,2,0,1,2,1,03:36:52,7.654,7.654,2,2,15,30,277,-15,-15
0.813333333,0.626666667,0.533333333,0.782178218,0.485148515,0.40625,0,1,1,0,105,2,2,0,2,2,2,03:37:21,5.426,5.426,2,2,15,40,278,-25,-25
0.813333333,0.626666667,0.543478261,0.782178218,0.485148515,0.40625,0,0,1,0,101,2,2,0,0,1,2,03:39:32,-2.105,-2.105,1,1,0,0,279,0,0
0.813333333,0.626666667,0.553191489,0.782178218,0.485148515,0.40625,0,0,1,1,92,1,2,1,0,1,2,03:40:14,-0.089,-0.089,1,1,15,0,280,15,15
0.815789474,0.618421053,0.553191489,0.782178218,0.485148515,0.40625,0,0,1,1,124,2,2,2,0,1,1,03:41:00,-3.053,-3.053,1,1,30,0,281,30,30
0.818181818,0.623376623,0.553191489,0.782178218,0.485148515,0.40625,0,0,1,1,121,4,2,0,1,1,1,03:41:32,-6.517,-6.517,1,1,30,15,282,15,15
0.820512821,0.615384615,0.553191489,0.782178218,0.485148515,0.40625,0,0,1,0,115,5,2,1,0,1,1,03:42:16,0.838,0.838,1,1,40,15,283,25,25
0.820512821,0.615384615,0.541666667,0.782178218,0.485148515,0.40625,0,0,0,0,95,3,2,0,1,1,2,03:42:48,-6.212,-6.212,1,1,40,30,284,10,10
0.82278481,0.620253165,0.541666667,0.782178218,0.485148515,0.40625,0,0,0,0,129,4,1,0,2,1,1,03:43:49,-4.785,-4.785,1,1,40,40,285,0,0
0.825,0.625,0.541666667,0.782178218,0.485148515,0.40625,0,0,0,0,113,4,2,1,0,1,1,03:44:23,-0.817,-0.817,1,1,60,40,286,20,20
0.825,0.625,0.541666667,0.784313725,0.490196078,0.40625,0,0,0,0,125,2,1,0,0,2,1,03:45:10,8.191,8.191,2,2,0,0,287,0,0
0.825,0.625,0.541666667,0.784313725,0.490196078,0.393939394,0,0,0,0,92,3,2,0,1,2,2,03:45:48,-0.666,-0.666,2,2,0,15,288,-15,-15
0.825,0.625,0.541666667,0.786407767,0.495145631,0.393939394,0,0,0,0,130,2,2,1,0,2,1,03:46:28,0.811,0.811,2,2,15,15,289,0,0
0.825,0.625,0.541666667,0.788461538,0.490384615,0.393939394,0,0,0,0,113,4,2,0,1,2,1,03:47:15,6.175,6.175,2,2,15,30,290,-15,-15
0.825,0.625,0.541666667,0.788461538,0.490384615,0.382352941,0,0,0,1,113,3,2,1,0,2,2,03:47:51,10.276,10.276,2,2,30,30,291,0,0
0.825,0.625,0.541666667,0.788461538,0.490384615,0.371428571,0,0,0,1,108,3,2,2,0,2,2,03:48:58,1.285,1.285,2,2,40,30,292,10,10
0.825,0.625,0.530612245,0.788461538,0.490384615,0.371428571,0,0,1,1,112,1,2,0,0,1,2,03:50:55,9.648,9.648,1,1,0,0,293,0,0
0.814814815,0.617283951,0.530612245,0.788461538,0.490384615,0.371428571,0,0,1,0,120,4,2,0,1,1,1,03:51:52,-3.555,-3.555,1,1,0,15,294,-15,-15
0.814814815,0.617283951,0.54,0.788461538,0.490384615,0.371428571,0,0,1,0,104,1,1,1,0,1,2,03:52:30,-9.138,-9.138,1,1,15,15,295,0,0
0.817073171,0.609756098,0.54,0.788461538,0.490384615,0.371428571,0,0,0,0,130,3,2,2,0,1,1,03:53:25,0.763,0.763,1,1,30,15,296,15,15
0.819277108,0.602409639,0.54,0.788461538,0.490384615,0.371428571,0,0,0,0,113,3,2,0,1,1,1,03:54:01,-6.405,-6.405,1,1,30,30,297,0,0
0.821428571,0.607142857,0.54,0.788461538,0.490384615,0.371428571,0,0,0,0,129,1,2,0,2,1,1,03:55:02,0.547,0.547,1,1,30,40,298,-10,-10
0.823529412,0.611764706,0.54,0.788461538,0.490384615,0.371428571,0,0,0,0,128,4,2,1,0,1,1,03:55:34,-20.29,-20.29,1,1,40,40,299,0,0
0.825581395,0.61627907,0.54,0.788461538,0.490384615,0.371428571,0,0,0,0,116,3,2,2,0,1,1,03:56:11,-2.751,-2.751,1,1,60,40,300,20,20
0,0,0,0,0,0,0,0,0,1,108,2,2,0,0,2,2,00:00:00,8.353,8.353,2,2,0,0,1,0,0
0,0,0,1,1,0,0,0,0,1,124,4,2,1,0,2,1,00:00:36,2.587,2.587,2,2,15,0,2,15,15
0,0,0,1,1,0.5,0,0,0,1,104,3,2,0,1,2,2,00:00:58,16.414,16.414,2,2,15,15,3,0,0
0,0,0,1,1,0.333333333,0,0,0,0,98,5,2,0,2,2,2,00:01:52,9.112,9.112,2,2,15,30,4,-15,-15
0,0,0,1,1,0.333333333,0,0,0,0,125,4,2,1,0,2,1,00:03:12,1.295,1.295,2,2,40,30,6,10,10
0,0,0,1,1,0.333333333,0,0,0,0,125,4,2,0,1,2,1,00:03:37,1.727,1.727,2,2,40,40,7,0,0
0,0,0,1,1,0.25,0,0,0,0,106,1,2,0,2,2,2,00:04:01,4.037,4.037,2,2,40,60,8,-20,-20
0,0,0,1,1,0.25,0,0,0,0,117,5,2,0,0,2,1,00:04:45,0.43,0.43,2,2,40,40,9,0,0
0,0,0,1,0.8,0.25,0,0,0,0,124,4,2,0,1,2,1,00:05:08,-2.744,-2.744,2,2,40,60,10,-20,-20
0,0,0,0.833333333,0.666666667,0.25,0,1,0,0,132,4,1,0,0,2,1,00:05:42,0.382,0.382,2,2,40,40,11,0,0
0,0,0,0.833333333,0.666666667,0.4,0,1,1,0,100,2,2,0,1,2,2,00:06:07,0.723,0.723,2,2,40,60,12,-20,-20
1,1,0,0.833333333,0.666666667,0.4,0,1,1,0,137,4,2,0,0,1,1,00:07:26,2.423,2.423,1,1,0,0,13,0,0
1,1,1,0.833333333,0.666666667,0.4,0,0,1,0,97,5,1,1,0,1,2,00:07:52,-1.481,-1.481,1,1,15,0,14,15,15
1,1,1,0.833333333,0.666666667,0.4,0,0,0,0,129,3,2,2,0,1,1,00:08:33,-3.822,-3.822,1,1,30,0,15,30,30
1,1,1,0.833333333,0.666666667,0.4,0,0,0,0,131,2,1,3,0,1,1,00:09:00,-0.13,-0.13,1,1,40,0,16,40,40
1,1,1,0.857142857,0.714285714,0.4,0,0,0,0,114,5,1,0,0,2,1,00:09:38,-1.373,-1.373,2,2,0,0,17,0,0
1,1,1,0.857142857,0.714285714,0.333333333,0,0,0,1,107,2,2,0,1,2,2,00:10:00,20.774,20.774,2,2,0,15,18,-15,-15
1,1,1,0.875,0.75,0.333333333,0,0,0,1,118,5,2,1,0,2,1,00:10:46,10.034,10.034,2,2,15,15,19,0,0
1,1,1,0.888888889,0.777777778,0.333333333,0,0,0,1,122,4,2,0,1,2,1,00:11:13,1.319,1.319,2,2,15,30,20,-15,-15
1,1,1,0.888888889,0.777777778,0.428571429,0,0,0,0,106,2,2,0,2,2,2,00:11:40,9.353,9.353,2,2,15,40,21,-25,-25
1,1,1,0.888888889,0.777777778,0.428571429,0,0,0,0,134,2,1,0,0,1,1,00:14:11,-4.223,-4.223,1,1,0,0,22,0,0
1,1,1,0.888888889,0.777777778,0.428571429,0,0,0,0,135,5,2,1,0,1,1,00:14:42,-3.946,-3.946,1,1,15,0,23,15,15
1,0.833333333,1,0.888888889,0.777777778,0.428571429,0,0,1,0,124,5,2,2,0,1,1,00:15:09,2.765,2.765,1,1,30,0,24,30,30
1,0.857142857,1,0.888888889,0.777777778,0.428571429,0,0,1,1,128,5,1,0,1,1,1,00:15:54,-4.89,-4.89,1,1,30,15,25,15,15
1,0.875,1,0.888888889,0.777777778,0.428571429,0,0,1,1,133,4,1,1,0,1,1,00:16:30,-1.283,-1.283,1,1,40,15,26,25,25
1,0.875,1,0.888888889,0.777777778,0.375,0,0,0,1,106,4,2,0,0,2,2,00:17:03,0.617,0.617,2,2,0,0,27,0,0
1,0.875,1,0.9,0.8,0.375,0,0,0,0,123,4,2,0,1,2,1,00:17:38,1.319,1.319,2,2,0,15,28,-15,-15
1,0.875,1,0.9,0.8,0.333333333,0,0,0,1,104,3,2,0,2,2,2,00:17:59,0.403,0.403,2,2,0,30,29,-30,-30
1,0.875,1,0.818181818,0.727272727,0.333333333,0,1,0,1,125,5,1,1,0,2,1,00:18:42,0.444,0.444,2,2,15,30,30,-15,-15
1,0.875,1,0.833333333,0.75,0.333333333,0,1,0,1,114,5,2,0,1,2,1,00:19:07,1.917,1.917,2,2,15,40,31,-25,-25
1,0.888888889,1,0.833333333,0.75,0.333333333,0,1,0,0,125,3,2,0,0,1,1,00:20:46,-1.485,-1.485,1,1,0,0,32,0,0
1,0.888888889,0.5,0.833333333,0.75,0.333333333,0,0,0,0,95,1,2,1,0,1,2,00:21:20,2.819,2.819,1,1,15,0,33,15,15
1,0.9,0.5,0.833333333,0.75,0.333333333,0,0,0,0,133,4,2,0,1,1,1,00:22:18,1.063,1.063,1,1,15,15,34,0,0
1,0.909090909,0.5,0.833333333,0.75,0.333333333,0,0,0,0,129,4,2,1,0,1,1,00:22:42,-1.42,-1.42,1,1,30,15,35,15,15
1,0.916666667,0.5,0.833333333,0.75,0.333333333,0,0,0,0,122,5,2,2,0,1,1,00:23:04,-7.642,-7.642,1,1,40,15,36,25,25
1,0.916666667,0.5,0.846153846,0.769230769,0.333333333,0,0,0,0,115,5,1,0,0,2,1,00:23:48,2.086,2.086,2,2,0,0,37,0,0
1,0.916666667,0.5,0.785714286,0.714285714,0.333333333,0,1,0,0,118,5,1,0,1,2,1,00:24:10,0.448,0.448,2,2,0,15,38,-15,-15
1,0.916666667,0.5,0.8,0.733333333,0.333333333,0,1,0,0,116,5,2,0,2,2,1,00:24:32,2.697,2.697,2,2,0,30,39,-30,-30
1,0.916666667,0.5,0.75,0.6875,0.333333333,0,2,0,0,121,4,2,0,3,2,1,00:24:56,0.682,0.682,2,2,0,40,40,-40,-40
1,0.846153846,0.5,0.75,0.6875,0.333333333,0,1,1,0,125,5,2,0,0,1,1,00:26:43,-2.469,-2.469,1,1,0,0,41,0,0
1,0.857142857,0.5,0.75,0.6875,0.333333333,0,1,1,0,131,3,2,0,1,1,1,00:27:19,0.357,0.357,1,1,0,15,42,-15,-15
1,0.8,0.5,0.75,0.6875,0.333333333,0,0,2,0,127,5,2,1,0,1,1,00:27:46,-8.559,-8.559,1,1,15,15,43,0,0
1,0.8,0.333333333,0.75,0.6875,0.333333333,0,0,2,0,112,2,1,0,1,1,2,00:28:29,-1.615,-1.615,1,1,15,30,44,-15,-15
1,0.8,0.25,0.75,0.6875,0.333333333,0,0,3,0,98,2,2,0,2,1,2,00:29:22,-1.18,-1.18,1,1,15,40,45,-25,-25
1,0.8,0.25,0.75,0.6875,0.3,0,0,2,1,101,1,2,0,0,2,2,00:30:22,1.027,1.027,2,2,0,0,46,0,0
1,0.8,0.25,0.764705882,0.705882353,0.3,0,0,1,1,129,4,2,1,0,2,1,00:31:01,1.619,1.619,2,2,15,0,47,15,15
1,0.8,0.25,0.777777778,0.666666667,0.3,0,0,0,2,129,4,2,0,1,2,1,00:31:26,1.441,1.441,2,2,15,15,48,0,0
1,0.8,0.25,0.789473684,0.684210526,0.3,0,0,0,1,130,5,1,1,0,2,1,00:31:55,5.54,5.54,2,2,30,15,49,15,15
1,0.8,0.25,0.8,0.7,0.3,0,0,0,1,119,5,1,0,1,2,1,00:32:23,2.155,2.155,2,2,30,30,50,0,0
1,0.8,0.25,0.80952381,0.714285714,0.3,0,0,0,0,127,4,2,0,2,2,1,00:32:50,3.195,3.195,2,2,30,40,51,-10,-10
1,0.8125,0.25,0.80952381,0.714285714,0.3,0,0,0,0,133,4,1,0,0,1,1,00:35:02,3.373,3.373,1,1,0,0,52,0,0
1,0.823529412,0.25,0.80952381,0.714285714,0.3,0,0,0,0,130,3,2,1,0,1,1,00:35:26,-4.456,-4.456,1,1,15,0,53,15,15
1,0.833333333,0.25,0.80952381,0.714285714,0.3,0,0,0,0,122,3,2,2,0,1,1,00:35:54,-3.36,-3.36,1,1,30,0,54,30,30
1,0.842105263,0.25,0.80952381,0.714285714,0.3,0,0,0,0,131,4,1,3,0,1,1,00:36:23,-0.844,-0.844,1,1,40,0,55,40,40
