,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,Player_socre_margin,Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,y_value_p1,y_value_p2,Momentum difference,point_victor_p2
128,0.844444444,0.644444444,0.37037037,0.790697674,0.581395349,0.285714286,0,0,0,1,0.212121212,2,2,1,0,1,1,01:38:43,0.096774194,0.212121212,1,0,30,15,44.78646481,27.56113023,17.22533458,1
129,0.826086957,0.630434783,0.37037037,0.790697674,0.581395349,0.285714286,0,0,0,1,0.181818182,3,2,2,0,1,1,01:39:23,0.064516129,0.181818182,1,0,40,15,50.34540907,29.31013023,21.03527884,2
130,0.829787234,0.638297872,0.37037037,0.790697674,0.581395349,0.285714286,0,0,0,0,0.333333333,4,2,0,1,1,1,01:39:56,0.096774194,0.333333333,1,0,40,30,46.57021313,31.48180023,15.0884129,1
131,0.829787234,0.638297872,0.37037037,0.772727273,0.568181818,0.285714286,0,1,0,0,0.090909091,5,1,0,0,2,1,01:40:44,0.064516129,0.090909091,0,1,0,0,25.71228313,45.56918455,-19.85690142,2
132,0.829787234,0.638297872,0.37037037,0.777777778,0.577777778,0.285714286,0,1,0,0,0.727272727,1,1,0,1,2,1,01:41:10,0.032258065,0.727272727,0,1,0,15,25.53328313,49.69456667,-24.16128354,2
133,0.829787234,0.638297872,0.37037037,0.777777778,0.577777778,0.266666667,0,1,0,1,-0.090909091,4,2,0,2,2,2,01:41:39,0.064516129,-0.090909091,0,1,0,30,24.52288313,59.00083667,-34.47795354,1
134,0.829787234,0.638297872,0.37037037,0.782608696,0.586956522,0.266666667,0,0,0,1,0.727272727,3,1,1,0,2,1,01:42:22,0.032258065,0.727272727,0,1,15,30,33.83328313,53.97849522,-20.14521209,2
135,0.829787234,0.638297872,0.37037037,0.782608696,0.586956522,0.3125,0,0,0,1,-0.242424242,2,2,0,1,2,2,01:43:15,0,-0.242424242,0,1,15,40,18.21788313,46.82039022,-28.60250709,2
136,0.833333333,0.645833333,0.37037037,0.782608696,0.586956522,0.3125,1,0,0,0,0.636363636,4,2,0,0,1,1,01:45:24,0.032258065,0.636363636,1,0,0,0,52.0637087,31.39939022,20.66431848,1
137,0.833333333,0.645833333,0.392857143,0.782608696,0.586956522,0.3125,1,0,0,0,-0.303030303,3,2,1,0,1,2,01:45:59,0.064516129,-0.303030303,1,0,15,0,43.84019547,19.06839022,24.77180525,1
138,0.833333333,0.645833333,0.413793103,0.782608696,0.586956522,0.3125,1,0,0,0,0.424242424,2,2,2,0,1,2,01:46:38,0.096774194,0.424242424,1,0,30,0,55.41426936,26.54239022,28.87187914,1
139,0.836734694,0.653061224,0.413793103,0.782608696,0.586956522,0.3125,0,0,0,0,0.636363636,2,2,3,0,1,1,01:47:17,0.129032258,0.636363636,1,0,40,0,58.6188345,27.09939022,31.51944428,1
140,0.836734694,0.653061224,0.413793103,0.787234043,0.595744681,0.3125,0,0,0,0,0.606060606,4,2,0,0,2,1,01:48:12,0.096774194,0.606060606,0,1,0,0,31.8345045,49.76204862,-17.92754412,2
141,0.836734694,0.653061224,0.433333333,0.787234043,0.595744681,0.3125,0,0,0,1,-0.363636364,1,1,0,0,1,2,02:04:05,0.096774194,-0.363636364,1,0,0,0,32.4626368,19.13011862,13.33251818,1
142,0.836734694,0.653061224,0.419354839,0.787234043,0.595744681,0.3125,0,0,0,1,-0.363636364,1,2,1,0,1,2,02:04:50,0.064516129,-0.363636364,1,0,15,0,37.5124196,20.24671862,17.26570098,2
143,0.836734694,0.653061224,0.4375,0.787234043,0.595744681,0.3125,0,0,0,1,0.545454545,4,1,0,1,1,2,02:05:38,0.096774194,0.545454545,1,0,15,15,50.96255347,41.82678862,9.135764846,1
144,0.84,0.66,0.4375,0.787234043,0.595744681,0.3125,0,0,0,0,0.151515152,5,1,0,0,1,1,02:07:02,0.096774194,0.151515152,1,0,30,30,45.711152,26.09711862,19.61403338,1
145,0.843137255,0.666666667,0.4375,0.787234043,0.595744681,0.3125,0,0,0,0,0.151515152,4,2,1,0,1,1,02:07:27,0.129032258,0.151515152,1,0,40,30,48.7369349,25.06371862,23.67321628,1
146,0.843137255,0.666666667,0.4375,0.791666667,0.583333333,0.3125,0,0,0,0,0.545454545,4,2,0,0,2,1,02:08:41,0.161290323,0.545454545,0,1,0,0,31.2666049,48.91348833,-17.64688343,1
147,0.843137255,0.666666667,0.4375,0.795918367,0.591836735,0.3125,0,0,0,0,0.666666667,5,2,1,0,2,1,02:09:28,0.129032258,0.666666667,0,1,15,0,39.0206049,52.74384888,-13.72324397,2
148,0.843137255,0.666666667,0.4375,0.795918367,0.591836735,0.352941176,0,0,0,0,0.03030303,1,2,0,1,2,2,02:10:00,0.096774194,0.03030303,0,1,15,15,20.2496049,42.40183505,-22.15223015,2
149,0.843137255,0.666666667,0.4375,0.8,0.58,0.352941176,0,0,0,0,0.606060606,3,2,0,2,2,1,02:10:55,0.129032258,0.606060606,0,1,15,30,29.9186049,56.24221117,-26.32360627,1
150,0.843137255,0.666666667,0.4375,0.803921569,0.568627451,0.352941176,0,0,0,1,0.666666667,4,2,1,0,2,1,02:11:35,0.161290323,0.666666667,0,1,30,30,36.8706049,56.91735353,-20.04674862,1
151,0.843137255,0.666666667,0.4375,0.788461538,0.557692308,0.352941176,0,0,0,1,0.575757576,5,1,2,0,2,1,02:12:15,0.129032258,0.575757576,0,1,40,30,40.7010049,56.58860194,-15.88759704,2
152,0.843137255,0.666666667,0.4375,0.788461538,0.557692308,0.333333333,0,0,0,2,0.181818182,3,2,0,1,2,2,02:12:53,0.161290323,0.181818182,0,1,40,40,26.5546049,60.75593077,-34.20132586,1
153,0.843137255,0.666666667,0.4375,0.79245283,0.566037736,0.333333333,0,0,0,1,0.666666667,5,1,1,0,2,1,02:13:38,0.129032258,0.666666667,0,1,60,40,37.9040049,57.76249604,-19.85849113,2
154,0.843137255,0.666666667,0.4375,0.796296296,0.574074074,0.333333333,0,0,0,1,0.303030303,3,2,0,0,2,1,02:14:08,0.096774194,0.303030303,0,1,40,40,25.9086049,49.83819666,-23.92959176,2
155,0.843137255,0.666666667,0.4375,0.8,0.581818182,0.333333333,0,0,0,0,0.636363636,4,1,0,0,2,1,02:15:48,0.096774194,0.636363636,0,1,40,40,31.3530049,49.15111182,-17.79810691,2
156,0.843137255,0.666666667,0.4375,0.803571429,0.589285714,0.333333333,0,0,0,0,0.606060606,5,2,0,1,2,1,02:16:15,0.064516129,0.606060606,0,1,40,60,34.2186049,56.29945,-22.08084509,2
157,0.843137255,0.666666667,0.454545455,0.803571429,0.589285714,0.333333333,0,0,0,0,-0.484848485,4,2,0,0,1,2,02:16:58,0.096774194,-0.484848485,1,0,0,0,38.64741218,19.06345,19.58396218,1
158,0.846153846,0.673076923,0.454545455,0.803571429,0.589285714,0.333333333,0,0,0,0,0.181818182,4,2,1,0,1,1,02:17:46,0.129032258,0.181818182,1,0,15,0,49.27631881,25.63545,23.64086881,1
159,0.849056604,0.660377358,0.454545455,0.803571429,0.589285714,0.333333333,0,0,0,0,0.575757576,4,2,2,0,1,1,02:18:16,0.096774194,0.575757576,1,0,30,0,58.4261535,30.84845,27.5777035,2
160,0.849056604,0.660377358,0.441176471,0.803571429,0.589285714,0.333333333,0,0,1,0,-0.393939394,3,1,0,1,1,2,02:18:53,0.064516129,-0.393939394,1,0,30,15,42.91364976,21.21652,21.69712976,2
161,0.849056604,0.660377358,0.457142857,0.803571429,0.589285714,0.333333333,0,0,1,1,-0.121212121,2,2,0,2,1,2,02:19:39,0.096774194,-0.121212121,1,0,30,30,45.56556908,34.20879,11.35677908,1
162,0.851851852,0.666666667,0.457142857,0.803571429,0.589285714,0.333333333,1,0,1,1,0.424242424,5,1,1,0,1,1,02:20:27,0.129032258,0.424242424,1,0,40,30,61.33848397,36.07685,25.26163397,1
163,0.851851852,0.666666667,0.457142857,0.803571429,0.589285714,0.315789474,1,0,0,2,0,1,2,0,0,2,2,02:22:46,0.161290323,0,0,1,0,0,21.40775397,50.02067474,-28.61292077,1
164,0.851851852,0.666666667,0.457142857,0.807017544,0.578947368,0.315789474,1,0,0,1,0.636363636,3,1,1,0,2,1,02:23:36,0.193548387,0.636363636,0,1,15,0,34.76215397,53.13478965,-18.37263568,1
165,0.851851852,0.666666667,0.457142857,0.807017544,0.578947368,0.35,0,0,1,1,-0.060606061,1,1,2,0,2,2,02:24:21,0.161290323,-0.060606061,0,1,30,0,32.47255397,42.04139491,-9.56884094,2
166,0.851851852,0.666666667,0.457142857,0.810344828,0.568965517,0.35,0,0,1,1,0.575757576,3,2,0,1,2,1,02:25:30,0.193548387,0.575757576,0,1,30,15,36.06015397,57.80676897,-21.746615,1
167,0.851851852,0.666666667,0.457142857,0.813559322,0.559322034,0.35,0,0,1,1,0.757575758,4,2,1,0,2,1,02:25:59,0.225806452,0.757575758,0,1,40,15,44.61615397,58.10852153,-13.49236756,1
168,0.836363636,0.654545455,0.457142857,0.813559322,0.559322034,0.35,1,0,0,1,0.666666667,4,2,0,0,1,1,02:26:45,0.258064516,0.666666667,1,0,0,0,52.95085104,38.22219153,14.72865951,1
169,0.839285714,0.660714286,0.457142857,0.813559322,0.559322034,0.35,1,0,0,0,0.575757576,5,1,1,0,1,1,02:27:09,0.290322581,0.575757576,1,0,15,0,56.83612107,31.85259153,24.98352955,1
170,0.839285714,0.660714286,0.472222222,0.813559322,0.559322034,0.35,1,0,0,1,-0.151515152,2,2,2,0,1,2,02:27:35,0.322580645,-0.151515152,1,0,30,0,48.20080044,25.34519153,22.85560891,1
171,0.824561404,0.649122807,0.472222222,0.813559322,0.559322034,0.35,1,0,0,1,-0.03030303,5,1,0,0,1,1,02:28:59,0.322580645,-0.03030303,1,0,40,15,44.73354345,30.03259153,14.70095193,1
172,0.824561404,0.649122807,0.472222222,0.813559322,0.559322034,0.333333333,1,0,0,2,0.060606061,4,2,0,0,2,2,02:31:03,0.35483871,0.060606061,0,1,0,0,28.46981345,57.24802152,-28.77820807,1
173,0.824561404,0.649122807,0.472222222,0.8,0.55,0.333333333,1,0,0,1,0.393939394,4,2,1,0,2,1,02:32:01,0.322580645,0.393939394,0,1,15,0,34.63081345,53.07103,-18.44021655,2
174,0.824561404,0.649122807,0.472222222,0.8,0.55,0.363636364,0,0,0,1,-0.03030303,5,2,0,1,2,2,02:32:24,0.290322581,-0.03030303,0,1,15,15,28.00021345,56.23279091,-28.23257746,2
175,0.824561404,0.649122807,0.472222222,0.8,0.55,0.347826087,0,0,0,0,-0.090909091,3,2,0,2,2,2,02:33:01,0.322580645,-0.090909091,0,1,15,30,22.89821345,49.06445696,-26.1662435,1
176,0.824561404,0.649122807,0.472222222,0.8,0.55,0.375,0,0,0,0,0.090909091,2,2,1,0,2,2,02:34:04,0.290322581,0.090909091,0,1,30,30,27.15421345,41.02978,-13.87556655,2
177,0.824561404,0.649122807,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,0.727272727,5,2,0,1,2,1,02:34:46,0.258064516,0.727272727,0,1,30,40,35.77521345,57.9311959,-22.15598245,2
178,0.827586207,0.655172414,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,-0.03030303,5,2,0,0,1,1,02:35:22,0.290322581,-0.03030303,1,0,0,0,44.48824188,25.0061959,19.48204597,1
179,0.830508475,0.661016949,0.472222222,0.803278689,0.557377049,0.375,0,0,0,0,0.272727273,5,1,1,0,1,1,02:35:46,0.322580645,0.272727273,1,0,15,0,51.43448612,27.8995959,23.53489022,1
180,0.830508475,0.661016949,0.486486486,0.803278689,0.557377049,0.375,0,0,0,1,-0.545454545,2,2,2,0,1,2,02:36:15,0.35483871,-0.545454545,1,0,30,0,41.5922693,20.1891959,21.4030734,1
181,0.816666667,0.65,0.486486486,0.803278689,0.557377049,0.375,1,0,0,1,0.03030303,5,1,3,0,1,1,02:36:54,0.387096774,0.03030303,1,0,40,0,57.5651304,30.8915959,26.6735345,1
182,0.816666667,0.65,0.486486486,0.806451613,0.564516129,0.375,1,0,0,1,0.545454545,4,2,0,0,2,1,02:38:49,0.35483871,0.545454545,0,1,0,0,32.6654004,55.42021548,-22.75481508,2
183,0.816666667,0.65,0.486486486,0.80952381,0.555555556,0.375,1,0,0,1,0.242424242,2,2,0,1,2,1,02:39:09,0.387096774,0.242424242,0,1,0,15,24.3554004,51.29248969,-26.93708928,1
184,0.816666667,0.65,0.486486486,0.8125,0.5625,0.375,0,0,0,1,0.242424242,3,2,1,0,2,1,02:39:39,0.35483871,0.242424242,0,1,15,15,29.0888004,49.285155,-20.1963546,2
185,0.816666667,0.65,0.486486486,0.815384615,0.553846154,0.375,0,0,0,1,0.575757576,3,2,0,1,2,1,02:40:34,0.387096774,0.575757576,0,1,15,30,29.4998004,57.87910384,-28.37930344,1
186,0.816666667,0.65,0.486486486,0.818181818,0.545454545,0.375,0,0,0,1,0.181818182,3,2,1,0,2,1,02:41:28,0.419354839,0.181818182,0,1,30,30,28.2868004,48.41673454,-20.12993414,1
187,0.816666667,0.65,0.486486486,0.805970149,0.537313433,0.375,0,1,0,1,0.575757576,5,1,2,0,2,1,02:42:07,0.387096774,0.575757576,0,1,40,30,40.6832004,58.67366657,-17.99046616,2
188,0.816666667,0.65,0.486486486,0.794117647,0.529411765,0.375,0,2,0,1,0.181818182,5,1,0,1,2,1,02:42:35,0.35483871,0.181818182,0,1,40,40,27.4702004,59.54147941,-32.07127901,2
189,0.816666667,0.65,0.486486486,0.782608696,0.52173913,0.375,0,3,0,0,0.484848485,4,2,0,2,2,1,02:43:02,0.322580645,0.484848485,0,1,40,60,30.4468004,62.40234609,-31.95554568,2
190,0.816666667,0.65,0.5,0.782608696,0.52173913,0.375,0,2,0,0,-0.333333333,4,1,0,0,1,2,02:43:47,0.35483871,-0.333333333,1,0,0,0,39.501125,23.60877609,15.89234892,1
191,0.803278689,0.639344262,0.5,0.782608696,0.52173913,0.375,0,1,0,0,0.03030303,4,2,1,0,1,1,02:44:30,0.387096774,0.03030303,1,0,15,0,47.03837754,25.30407609,21.73430146,1
192,0.803278689,0.639344262,0.512820513,0.782608696,0.52173913,0.375,0,0,0,1,-0.393939394,2,2,2,0,1,2,02:45:05,0.419354839,-0.393939394,1,0,30,0,43.43565959,21.85677609,21.57888351,1
193,0.806451613,0.629032258,0.512820513,0.782608696,0.52173913,0.375,0,0,1,1,0.121212121,4,2,3,0,1,1,02:45:58,0.387096774,0.121212121,1,0,40,0,62.65592496,30.72377609,31.93214887,2
194,0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.375,0,0,1,1,0.606060606,4,2,0,1,1,1,02:46:29,0.419354839,0.606060606,1,0,40,15,57.12588031,41.35644609,15.76943422,1
195,0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.36,0,0,1,1,0.060606061,3,1,0,0,2,2,02:49:17,0.451612903,0.060606061,0,1,0,0,30.20795031,47.50975609,-17.30180578,1
196,0.80952381,0.634920635,0.512820513,0.782608696,0.52173913,0.384615385,0,0,0,1,-0.303030303,3,2,1,0,2,2,02:50:03,0.419354839,-0.303030303,0,1,15,0,24.11255031,43.94358686,-19.83103655,2
197,0.80952381,0.634920635,0.512820513,0.771428571,0.514285714,0.384615385,0,0,0,1,0.03030303,5,1,0,1,2,1,02:50:48,0.387096774,0.03030303,0,1,15,15,25.45695031,53.39225934,-27.93530903,2
198,0.80952381,0.634920635,0.512820513,0.774647887,0.521126761,0.384615385,0,0,0,0,0.606060606,5,1,0,2,2,1,02:51:12,0.35483871,0.606060606,0,1,15,30,33.07595031,59.08813457,-26.01218427,2
199,0.80952381,0.634920635,0.512820513,0.763888889,0.513888889,0.384615385,0,0,0,0,0.636363636,4,2,0,3,2,1,02:51:40,0.322580645,0.636363636,0,1,15,40,32.44355031,62.56385411,-30.1203038,2
200,0.8125,0.640625,0.512820513,0.763888889,0.513888889,0.384615385,0,0,0,0,0.393939394,4,2,0,0,1,1,02:52:35,0.35483871,0.393939394,1,0,0,0,47.97114955,28.02251411,19.94863545,1
201,0.815384615,0.630769231,0.512820513,0.763888889,0.513888889,0.384615385,0,0,1,0,0.545454545,2,1,0,0,1,1,02:54:03,0.290322581,0.545454545,1,0,15,15,50.91405667,24.61091411,26.30314256,2
202,0.818181818,0.636363636,0.512820513,0.763888889,0.513888889,0.384615385,0,0,1,0,0.272727273,4,2,0,1,1,1,02:54:43,0.322580645,0.272727273,1,0,15,30,52.77223932,30.63518411,22.13705522,1
203,0.818181818,0.636363636,0.5,0.763888889,0.513888889,0.384615385,0,0,1,0,-0.454545455,3,2,0,0,1,2,02:55:53,0.258064516,-0.454545455,1,0,30,40,43.18695727,16.89451411,26.29244316,2
204,0.818181818,0.636363636,0.5,0.753424658,0.506849315,0.384615385,0,0,0,0,0.484848485,2,2,0,0,2,1,02:57:09,0.225806452,0.484848485,0,1,0,0,26.13462727,43.50326762,-17.36864035,2
205,0.818181818,0.636363636,0.5,0.753424658,0.506849315,0.37037037,0,0,0,0,0.151515152,4,2,0,1,2,2,02:57:46,0.258064516,0.151515152,0,1,0,15,28.27362727,49.78415129,-21.51052402,1
206,0.818181818,0.636363636,0.5,0.756756757,0.513513514,0.37037037,0,0,0,0,0.121212121,5,2,1,0,2,1,02:58:32,0.225806452,0.121212121,0,1,15,15,31.77262727,45.1263258,-13.35369853,2
207,0.818181818,0.636363636,0.5,0.76,0.52,0.37037037,0,0,0,0,0.636363636,1,2,0,1,2,1,02:59:15,0.193548387,0.636363636,0,1,15,30,25.98962727,47.61824444,-21.62861717,2
208,0.818181818,0.636363636,0.5,0.763157895,0.513157895,0.37037037,0,0,0,0,0.151515152,5,1,0,2,2,1,02:59:48,0.225806452,0.151515152,0,1,15,40,27.05702727,52.88100392,-25.82397665,1
209,0.818181818,0.636363636,0.5,0.763157895,0.513157895,0.357142857,0,0,0,1,0,4,2,1,0,2,2,03:00:40,0.258064516,0,0,1,30,40,30.26862727,49.78981948,-19.52119221,1
210,0.818181818,0.636363636,0.5,0.766233766,0.506493506,0.357142857,0,0,0,1,0.272727273,3,2,2,0,2,1,03:01:47,0.290322581,0.272727273,0,1,40,40,33.47762727,48.97806246,-15.50043519,1
211,0.818181818,0.636363636,0.5,0.756410256,0.5,0.357142857,0,0,0,1,0.696969697,5,1,3,0,2,1,03:02:25,0.258064516,0.696969697,0,1,60,40,46.27502727,57.67703256,-11.40200529,2
212,0.818181818,0.636363636,0.5,0.759493671,0.506329114,0.357142857,0,0,0,0,0.575757576,4,2,0,0,2,1,03:03:27,0.225806452,0.575757576,0,1,40,40,31.63762727,48.89597304,-17.25834577,2
213,0.818181818,0.636363636,0.5,0.7625,0.5,0.357142857,0,0,0,0,0.333333333,4,2,0,1,2,1,03:04:06,0.258064516,0.333333333,0,1,40,60,28.42962727,49.88545,-21.45582273,1
214,0.818181818,0.636363636,0.5,0.765432099,0.49382716,0.357142857,0,0,0,0,0.636363636,5,1,0,0,2,1,03:05:36,0.258064516,0.636363636,0,1,40,60,33.47302727,50.69346086,-17.22043359,1
215,0.818181818,0.636363636,0.5,0.765432099,0.49382716,0.344827586,0,0,0,1,-0.090909091,2,2,0,0,2,2,03:06:16,0.290322581,-0.090909091,0,1,40,40,20.76562727,44.12140569,-23.35577842,1
216,0.818181818,0.636363636,0.5,0.756097561,0.487804878,0.344827586,0,1,0,1,0.393939394,4,1,1,0,2,1,03:07:09,0.258064516,0.393939394,0,1,60,40,32.11502727,53.36145288,-21.24642561,2
217,0.818181818,0.636363636,0.5,0.756097561,0.487804878,0.366666667,0,1,0,1,0.060606061,1,2,0,0,2,2,03:07:38,0.225806452,0.060606061,0,1,40,40,20.62062727,45.98170805,-25.36108078,2
218,0.818181818,0.636363636,0.5,0.759036145,0.481927711,0.366666667,0,1,0,0,0.606060606,3,2,0,1,2,1,03:09:02,0.258064516,0.606060606,0,1,40,60,29.88862727,53.24945181,-23.36082454,1
219,0.818181818,0.636363636,0.5,0.761904762,0.488095238,0.366666667,0,0,0,0,0.181818182,5,2,0,0,2,1,03:09:55,0.225806452,0.181818182,0,1,40,40,28.57462727,45.78955381,-17.21492654,2
220,0.818181818,0.636363636,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,0.333333333,4,2,0,1,2,1,03:10:27,0.193548387,0.333333333,0,1,40,60,28.42962727,49.91402353,-21.48439626,2
221,0.820895522,0.641791045,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,0.636363636,2,1,0,0,1,1,03:12:34,0.225806452,0.636363636,1,0,0,0,45.75543,25.60742353,20.14800647,1
222,0.823529412,0.632352941,0.5,0.764705882,0.494117647,0.366666667,0,0,1,0,0.272727273,2,2,1,0,1,1,03:12:51,0.193548387,0.272727273,1,0,15,0,52.41574765,21.91202353,30.50372412,2
223,0.826086957,0.623188406,0.5,0.764705882,0.494117647,0.366666667,0,0,1,0,0.121212121,4,2,0,1,1,1,03:13:47,0.129032258,0.121212121,1,0,15,30,50.66774884,28.42369353,22.24405532,2
224,0.826086957,0.623188406,0.512195122,0.764705882,0.494117647,0.366666667,0,0,1,0,0.545454545,2,2,0,2,1,2,03:14:07,0.161290323,0.545454545,1,0,15,40,54.29004153,36.20436353,18.085678,1
225,0.814285714,0.614285714,0.512195122,0.764705882,0.494117647,0.366666667,0,0,0,0,0.060606061,5,1,1,0,1,1,03:14:44,0.193548387,0.060606061,1,0,30,40,48.43590982,24.43842353,23.99748629,1
226,0.814285714,0.614285714,0.5,0.764705882,0.494117647,0.366666667,0,0,0,0,0.090909091,5,2,2,0,1,2,03:15:12,0.225806452,0.090909091,1,0,40,40,56.14521714,28.20602353,27.93919361,1
227,0.814285714,0.614285714,0.511627907,0.764705882,0.494117647,0.366666667,0,0,0,1,-0.545454545,1,2,3,0,1,2,03:15:53,0.258064516,-0.545454545,1,0,60,40,43.17979853,17.38502353,25.79477501,1
228,0.814285714,0.614285714,0.511627907,0.76744186,0.5,0.366666667,0,0,0,1,0.151515152,5,1,0,0,2,1,03:16:58,0.225806452,0.151515152,0,1,0,0,26.95286853,50.57632535,-23.62345681,2
229,0.814285714,0.614285714,0.511627907,0.770114943,0.494252874,0.366666667,0,0,0,2,0.636363636,1,2,0,1,2,1,03:17:22,0.258064516,0.636363636,0,1,0,15,25.88546853,59.9078207,-34.02235216,1
230,0.814285714,0.614285714,0.511627907,0.770114943,0.494252874,0.387096774,0,0,0,1,-0.272727273,1,2,1,0,2,2,03:17:55,0.225806452,-0.272727273,0,1,15,15,20.10546853,39.81840876,-19.71294022,2
231,0.814285714,0.614285714,0.511627907,0.772727273,0.5,0.387096774,0,0,0,1,0.454545455,4,2,0,1,2,1,03:18:44,0.193548387,0.454545455,0,1,15,30,29.92946853,57.90909443,-27.97962589,2
232,0.814285714,0.614285714,0.511627907,0.775280899,0.494382022,0.387096774,0,0,0,1,0.606060606,4,2,0,2,2,1,03:19:13,0.225806452,0.606060606,0,1,15,40,31.93446853,64.11302694,-32.1785584,1
233,0.814285714,0.614285714,0.511627907,0.777777778,0.488888889,0.387096774,0,0,0,2,0.696969697,1,2,1,0,2,1,03:19:46,0.258064516,0.696969697,0,1,30,40,30.68746853,56.61534362,-25.92787509,1
234,0.814285714,0.614285714,0.511627907,0.78021978,0.494505495,0.387096774,0,0,1,2,0.696969697,4,2,2,0,2,1,03:20:21,0.225806452,0.696969697,0,1,40,40,47.53746853,63.11354631,-15.57607777,2
235,0.814285714,0.614285714,0.511627907,0.77173913,0.489130435,0.387096774,0,1,1,1,0.242424242,4,1,0,1,2,1,03:20:54,0.193548387,0.242424242,0,1,40,60,32.40586853,55.89831024,-23.4924417,2
236,0.814285714,0.614285714,0.522727273,0.77173913,0.489130435,0.387096774,0,1,1,1,-0.484848485,3,1,0,0,1,2,03:23:55,0.193548387,-0.484848485,1,0,0,15,41.6182535,23.47431024,18.14394327,1
237,0.816901408,0.61971831,0.522727273,0.77173913,0.489130435,0.387096774,0,1,0,1,0.151515152,3,2,1,0,1,1,03:25:03,0.225806452,0.151515152,1,0,15,15,46.55441143,30.76191024,15.7925012,1
238,0.805555556,0.611111111,0.522727273,0.77173913,0.489130435,0.387096774,0,0,0,1,0.151515152,3,1,2,0,1,1,03:25:28,0.258064516,0.151515152,1,0,30,15,49.32066914,27.66201024,21.65865891,1
239,0.805555556,0.611111111,0.522727273,0.774193548,0.483870968,0.387096774,0,0,0,0,0.545454545,2,2,0,0,2,1,03:27:02,0.322580645,0.545454545,0,1,0,0,26.81693914,44.30872355,-17.4917844,1
240,0.805555556,0.611111111,0.522727273,0.776595745,0.489361702,0.387096774,0,0,0,0,0.636363636,2,1,1,0,2,1,03:28:56,0.322580645,0.636363636,0,1,30,0,30.90333914,44.442337,-13.53899786,2
241,0.805555556,0.611111111,0.522727273,0.778947368,0.484210526,0.387096774,0,0,0,0,0.636363636,5,1,0,1,2,1,03:29:21,0.35483871,0.636363636,0,1,30,15,33.35333914,55.09280543,-21.73946628,1
242,0.805555556,0.611111111,0.522727273,0.78125,0.489583333,0.387096774,0,0,0,0,0.636363636,2,1,1,0,2,1,03:29:54,0.322580645,0.636363636,0,1,40,15,30.90333914,44.47204223,-13.56870308,2
243,0.805555556,0.611111111,0.522727273,0.783505155,0.484536082,0.387096774,0,0,0,1,0.636363636,5,1,0,1,2,1,03:30:31,0.35483871,0.636363636,0,1,40,30,33.35333914,61.32253848,-27.96919933,1
244,0.808219178,0.616438356,0.522727273,0.783505155,0.484536082,0.387096774,0,0,0,1,0.454545455,4,1,0,0,1,1,03:32:27,0.387096774,0.454545455,1,0,0,0,47.52883623,33.86653848,13.66229775,1
245,0.808219178,0.616438356,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,1,-0.545454545,5,1,1,0,1,2,03:33:01,0.419354839,-0.545454545,1,0,15,0,42.74653319,25.03353848,17.71299472,1
246,0.810810811,0.621621622,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,0,0.151515152,2,2,0,0,1,1,03:34:24,0.419354839,0.151515152,1,0,30,15,40.43299847,20.47313848,19.95986,1
247,0.813333333,0.626666667,0.533333333,0.783505155,0.484536082,0.387096774,0,0,0,0,0.212121212,3,2,1,0,1,1,03:34:53,0.451612903,0.212121212,1,0,40,15,47.430614,23.42513848,24.00547552,1
248,0.813333333,0.626666667,0.533333333,0.785714286,0.489795918,0.387096774,0,0,0,0,0,5,1,0,0,2,1,03:35:32,0.419354839,0,0,1,0,0,25.123684,42.529535,-17.405851,2
249,0.813333333,0.626666667,0.533333333,0.787878788,0.484848485,0.387096774,0,0,0,1,0.393939394,4,2,0,1,2,1,03:35:54,0.451612903,0.393939394,0,1,0,15,29.303284,57.10967019,-27.80638619,1
250,0.813333333,0.626666667,0.533333333,0.78,0.48,0.387096774,0,1,0,1,0.060606061,5,1,1,0,2,1,03:36:26,0.419354839,0.060606061,0,1,15,15,29.925684,51.42188806,-21.49620406,2
251,0.813333333,0.626666667,0.533333333,0.782178218,0.485148515,0.387096774,0,1,0,1,0.060606061,4,2,0,1,2,1,03:36:52,0.387096774,0.060606061,0,1,15,30,24.892284,54.64897589,-29.75669189,2
252,0.813333333,0.626666667,0.533333333,0.782178218,0.485148515,0.40625,0,1,1,0,-0.090909091,2,2,0,2,2,2,03:37:21,0.35483871,-0.090909091,0,1,15,40,27.237284,48.71120032,-21.47391633,2
253,0.813333333,0.626666667,0.543478261,0.782178218,0.485148515,0.40625,0,0,1,0,-0.212121212,2,2,0,0,1,2,03:39:32,0.387096774,-0.212121212,1,0,0,0,44.36510675,18.00723032,26.35787643,1
