,Indicator,Index_p2,Value,Indicator.1,Index_p1,Value.1,continuous_wins_p1,continuous_wins_p2,p2_winning_streak_count,p1_Turning_point_count,p2_Turning_point_count,p1_winning_streak_count
293,y_value_p2,1840.0,14.89046856,y_value_p1,1940.0,21.73280537,0,1,0,,,0
294,y_value_p2,1845.0,23.68899388,y_value_p1,1950.0,12.64049458,0,1,0,,,0
295,y_value_p2,1850.0,14.36798856,y_value_p1,1955.0,17.87492937,0,0,0,,,0
296,y_value_p2,1855.0,14.70073516,y_value_p1,1960.0,12.68417839,1,0,0,,,0
297,y_value_p2,1860.0,23.84939505,y_value_p1,1965.0,18.14278195,1,0,0,,,0
298,y_value_p2,1865.0,20.60923327,y_value_p1,1970.0,13.10767708,0,1,0,,,0
299,y_value_p2,1870.0,12.21787306,y_value_p1,1975.0,23.4388016,1,0,0,,,0
300,y_value_p2,1875.0,14.6441668,y_value_p1,1980.0,15.55966345,0,0,0,,,0
301,y_value_p2,1880.0,11.81689837,y_value_p1,1985.0,25.68431353,0,1,0,,,0
302,y_value_p2,1885.0,19.12191349,y_value_p1,1990.0,23.23693216,0,1,0,,,0
303,y_value_p2,1890.0,26.15633239,y_value_p1,1995.0,13.46738132,1,0,0,,,0
304,y_value_p2,1895.0,8.255211689,y_value_p1,2010.0,7.207672704,0,1,0,,,0
305,y_value_p2,1900.0,14.84804685,y_value_p1,2015.0,17.39140298,0,0,0,,,0
306,y_value_p2,1905.0,10.77086313,y_value_p1,2020.0,9.482674057,1,0,0,,,0
307,y_value_p2,1910.0,14.55861309,y_value_p1,2025.0,11.27721482,0,1,0,,,0
308,y_value_p2,1915.0,21.39641923,y_value_p1,2030.0,23.77637642,1,0,0,,,0
309,y_value_p2,1925.0,23.79706532,y_value_p1,2035.0,9.981763151,1,0,0,,,0
310,y_value_p2,1935.0,26.39594384,y_value_p1,2045.0,14.9593535,0,0,0,,,0
311,y_value_p2,1940.0,17.92048905,y_value_p1,2050.0,9.43243696,0,1,0,,,0
312,y_value_p2,1945.0,16.16279633,y_value_p1,2055.0,22.74231535,0,1,0,,,0
313,y_value_p2,1950.0,26.51896897,y_value_p1,2060.0,22.18156309,0,1,0,,,0
314,y_value_p2,1955.0,12.99797569,y_value_p1,2070.0,15.57903064,0,0,0,,,0
315,y_value_p2,1960.0,26.37855608,y_value_p1,2075.0,16.02838107,0,1,0,,,0
316,y_value_p2,1965.0,8.190989101,y_value_p1,2085.0,18.61298181,1,0,0,,,0
317,y_value_p2,1970.0,20.48942096,y_value_p1,2090.0,20.93347614,0,1,0,,,0
318,y_value_p2,1975.0,13.08615513,y_value_p1,2095.0,11.22812608,0,1,0,,,0
319,y_value_p2,1980.0,27.26471533,y_value_p1,2100.0,23.4616744,0,0,0,,,0
320,y_value_p2,1990.0,20.22735186,y_value_p1,2110.0,21.53608375,1,0,0,,,0
321,y_value_p2,2005.0,20.3296897,y_value_p1,2120.0,17.27646971,0,1,0,,,0
322,y_value_p2,2010.0,21.34447541,y_value_p1,2125.0,12.888678,1,0,0,,,0
323,y_value_p2,2015.0,15.65500355,y_value_p1,2130.0,13.35955106,0,1,0,,,0
324,y_value_p2,2020.0,16.97091476,y_value_p1,2145.0,19.50117761,0,1,0,,,0
325,y_value_p2,2025.0,24.4193402,y_value_p1,2150.0,17.41856101,0,0,0,,,0
326,y_value_p2,2030.0,10.86669062,y_value_p1,2155.0,15.95284238,1,0,0,,,0
327,y_value_p2,2035.0,24.79498452,y_value_p1,2165.0,17.97717234,1,0,0,,,0
328,y_value_p2,2045.0,12.65830757,y_value_p1,2175.0,15.30422158,1,0,0,,,0
329,y_value_p2,2050.0,23.50339208,y_value_p1,2180.0,22.02078715,0,0,0,,,0
330,y_value_p2,2055.0,13.71237851,y_value_p1,2185.0,20.35409777,0,1,0,,,0
331,y_value_p2,2060.0,11.41534344,y_value_p1,2190.0,22.21655261,0,0,0,,,0
332,y_value_p2,2065.0,19.9098973,y_value_p1,2195.0,7.147432363,0,1,0,,,0
333,y_value_p2,2070.0,12.95524525,y_value_p1,2200.0,14.04172446,0,0,0,,,0
334,y_value_p2,2075.0,11.86923264,y_value_p1,2220.0,1.619956753,1,0,0,,,0
335,y_value_p2,2085.0,14.70219205,y_value_p1,2225.0,24.16276392,1,0,0,,,0
336,y_value_p2,2090.0,8.847656248,y_value_p1,2230.0,21.89836178,1,0,0,,,0
337,y_value_p2,2095.0,16.06556102,y_value_p1,2235.0,28.44578023,0,0,0,,,0
338,y_value_p2,2100.0,10.4109579,y_value_p1,2240.0,12.68157348,0,1,0,,,0
339,y_value_p2,2105.0,18.45522472,y_value_p1,2245.0,14.37536835,0,1,0,,,0
340,y_value_p2,2115.0,25.65980355,y_value_p1,2250.0,23.32442323,0,1,0,,,0
341,y_value_p2,2120.0,10.78536577,y_value_p1,2255.0,14.0302249,0,0,0,,,0
342,y_value_p2,2125.0,17.23965066,y_value_p1,2260.0,7.177553614,1,0,0,,,0
343,y_value_p2,2130.0,19.0202994,y_value_p1,2265.0,11.84349362,1,0,0,,,0
344,y_value_p2,2135.0,13.72706553,y_value_p1,2270.0,15.51840566,1,0,0,,,0
345,y_value_p2,2140.0,21.57108119,y_value_p1,2275.0,16.10100959,0,0,0,,,0
346,y_value_p2,2145.0,9.557512976,y_value_p1,2285.0,20.57209721,1,0,0,,,0
347,y_value_p2,2150.0,16.33487636,y_value_p1,2290.0,3.026107933,0,1,0,,,0
348,y_value_p2,2155.0,10.34573474,y_value_p1,2300.0,3.12939179,0,1,0,,,0
349,y_value_p2,2160.0,14.3124758,y_value_p1,2305.0,21.49249977,0,1,0,,,0
350,y_value_p2,2175.0,11.85577479,y_value_p1,2315.0,8.805233847,0,0,0,,,0
351,y_value_p2,2180.0,12.3667875,y_value_p1,2345.0,18.04591719,1,0,0,,,0
352,y_value_p2,2185.0,7.784776057,y_value_p1,2350.0,9.447144215,1,0,0,,,0
353,y_value_p2,2190.0,12.00170337,y_value_p1,2355.0,8.837370862,1,0,0,,,0
354,y_value_p2,2195.0,13.24923729,y_value_p1,2360.0,24.58993751,0,0,0,,,0
355,y_value_p2,2205.0,14.40293794,y_value_p1,2365.0,14.12302282,0,1,0,,,0
356,y_value_p2,2220.0,29.59985987,y_value_p1,2390.0,5.995253398,1,0,0,,,0
357,y_value_p2,2225.0,12.8814282,y_value_p1,2395.0,14.09510392,0,1,0,,,0
358,y_value_p2,2230.0,15.59332127,y_value_p1,2400.0,12.24471992,0,1,0,,,0
359,y_value_p2,2240.0,23.24074235,y_value_p1,2415.0,10.40516088,1,0,0,,,0
360,y_value_p2,2245.0,13.10834445,y_value_p1,2420.0,13.08012511,0,0,0,,,0
361,y_value_p2,2250.0,15.64953412,y_value_p1,2425.0,15.9148463,0,0,0,,,0
362,y_value_p2,2260.0,26.09362533,y_value_p1,2430.0,3.262277442,1,0,0,,,0
363,y_value_p2,2265.0,17.19321312,y_value_p1,2435.0,27.3529173,0,1,0,,,0
364,y_value_p2,2270.0,19.00630256,y_value_p1,2440.0,15.00994716,1,0,0,,,0
365,y_value_p2,2275.0,14.54593806,y_value_p1,2445.0,15.72178537,0,0,0,,,0
366,y_value_p2,2280.0,21.93951472,y_value_p1,2450.0,9.954299957,0,1,0,,,0
367,y_value_p2,2285.0,10.11295074,y_value_p1,2455.0,17.74161121,0,1,0,,,0
368,y_value_p2,2290.0,22.97613717,y_value_p1,2460.0,5.519491249,1,0,0,,,0
369,y_value_p2,2305.0,8.078528492,y_value_p1,2465.0,17.66141531,0,1,0,,,0
370,y_value_p2,2310.0,19.85112419,y_value_p1,2470.0,12.22901036,0,0,0,,,0
371,y_value_p2,2315.0,17.20943664,y_value_p1,2475.0,10.75224883,1,0,0,,,0
372,y_value_p2,2325.0,13.5600119,y_value_p1,2480.0,16.28969092,1,0,0,,,0
373,y_value_p2,2335.0,11.82238205,y_value_p1,2485.0,5.885467151,1,0,0,,,0
374,y_value_p2,2340.0,11.06737634,y_value_p1,2490.0,17.12237948,0,0,0,,,0
375,y_value_p2,2345.0,17.63791967,y_value_p1,2495.0,14.32971707,0,1,0,,,0
376,y_value_p2,2350.0,18.10843032,y_value_p1,2500.0,29.02406463,1,0,0,,,0
377,y_value_p2,2360.0,8.739322103,y_value_p1,2505.0,12.92456596,0,1,0,,,0
378,y_value_p2,2380.0,20.53709014,y_value_p1,2510.0,26.07148071,0,0,0,,,0
379,y_value_p2,2385.0,7.324899677,y_value_p1,2515.0,24.62514728,0,0,0,,,0
380,y_value_p2,2390.0,23.30036116,y_value_p1,2520.0,15.58383453,0,1,0,,,0
381,y_value_p2,2395.0,13.67168603,y_value_p1,2525.0,12.68615059,0,1,0,,,0
382,y_value_p2,2405.0,17.43509909,y_value_p1,2530.0,14.04155932,0,1,0,,,0
383,y_value_p2,2415.0,22.61857901,y_value_p1,2535.0,19.20971493,1,0,0,,,0
384,y_value_p2,2420.0,10.7778734,y_value_p1,2540.0,20.14575924,1,0,0,,,0
385,y_value_p2,2425.0,8.781034023,y_value_p1,2545.0,9.529979126,0,0,0,,,0
386,y_value_p2,2430.0,24.91487603,y_value_p1,2550.0,10.48316053,0,1,0,,,0
387,y_value_p2,2435.0,5.153960999,y_value_p1,2555.0,11.29753351,1,0,0,,,0
388,y_value_p2,2440.0,19.08279231,y_value_p1,2560.0,22.05771515,1,0,0,,,0
389,y_value_p2,2445.0,15.16914637,y_value_p1,2565.0,10.93727918,1,0,0,,,0
390,y_value_p2,2450.0,19.00059908,y_value_p1,2570.0,21.42814342,0,0,0,,,0
391,y_value_p2,2455.0,8.863777747,y_value_p1,2575.0,9.807252815,1,0,0,,,0
392,y_value_p2,2460.0,19.39282962,y_value_p1,2580.0,17.53562591,1,0,0,,,0
393,y_value_p2,2465.0,9.822098676,y_value_p1,2585.0,13.43538375,0,1,0,,,0
394,y_value_p2,2470.0,11.71436849,y_value_p1,2590.0,16.32738702,0,1,0,,,0
395,y_value_p2,2475.0,16.42757726,y_value_p1,2595.0,6.389222497,0,1,0,,,0
396,y_value_p2,2480.0,13.00872274,y_value_p1,2600.0,14.30432251,0,0,0,,,0
397,y_value_p2,2485.0,21.59074874,y_value_p1,2605.0,25.43347315,1,0,0,,,0
398,y_value_p2,2490.0,8.486938701,y_value_p1,2610.0,6.821210424,0,1,0,,,0
399,y_value_p2,2495.0,27.16487164,y_value_p1,2615.0,14.73794495,1,0,0,,,0
400,y_value_p2,2500.0,14.20646636,y_value_p1,2620.0,14.63632775,1,0,0,,,0
401,y_value_p2,2505.0,19.99520828,y_value_p1,2625.0,25.93997546,0,0,0,,,0
402,y_value_p2,2510.0,14.24507058,y_value_p1,2630.0,8.370579756,0,1,0,,,0
403,y_value_p2,2515.0,15.27869149,y_value_p1,2635.0,12.60027191,0,1,0,,,0
404,y_value_p2,2520.0,18.88258434,y_value_p1,2640.0,12.66090258,1,0,0,,,0
405,y_value_p2,2525.0,19.93610342,y_value_p1,2645.0,9.612847324,0,1,0,,,0
406,y_value_p2,2530.0,23.62130593,y_value_p1,2650.0,18.16709894,0,0,0,,,0
407,y_value_p2,2535.0,12.38160054,y_value_p1,2655.0,19.83980166,1,0,0,,,0
408,y_value_p2,2540.0,8.570754425,y_value_p1,2660.0,21.23139836,1,0,0,,,0
409,y_value_p2,2545.0,25.44155534,y_value_p1,2665.0,15.78563797,1,0,0,,,0
410,y_value_p2,2550.0,17.34631209,y_value_p1,2670.0,22.4899579,0,0,0,,,0
411,y_value_p2,2555.0,24.8548029,y_value_p1,2675.0,16.01457379,1,0,0,,,0
412,y_value_p2,2560.0,5.759224072,y_value_p1,2680.0,16.08315494,0,1,0,,,0
413,y_value_p2,2565.0,19.3561312,y_value_p1,2685.0,16.82425156,0,1,0,,,0
414,y_value_p2,2570.0,11.32555986,y_value_p1,2690.0,19.67159967,0,1,0,,,0
415,y_value_p2,2575.0,24.18359945,y_value_p1,2695.0,15.52012576,1,0,0,,,0
416,y_value_p2,2580.0,15.13495945,y_value_p1,2700.0,19.03939075,1,0,0,,,0
417,y_value_p2,2585.0,18.88509839,y_value_p1,2705.0,16.18743468,0,1,0,,,0
418,y_value_p2,2590.0,13.45941753,y_value_p1,2710.0,15.54296399,0,0,0,,,0
419,y_value_p2,2595.0,19.5973528,y_value_p1,2715.0,17.48876799,0,1,0,,,0
420,y_value_p2,2600.0,20.82453593,y_value_p1,2720.0,14.96439134,0,1,0,,,0
421,y_value_p2,2605.0,1.84949062,y_value_p1,2725.0,20.16110729,0,1,0,,,0
422,y_value_p2,2610.0,22.74296475,y_value_p1,2730.0,20.93017135,1,0,0,,,0
423,y_value_p2,2615.0,13.83303883,y_value_p1,2735.0,11.95203915,1,0,0,,,0
424,y_value_p2,2620.0,20.68908972,y_value_p1,2740.0,18.37199555,1,0,0,,,0
425,y_value_p2,2625.0,9.08730265,y_value_p1,2745.0,14.53356332,0,1,0,,,0
426,y_value_p2,2630.0,24.51421589,y_value_p1,2750.0,21.29339084,0,0,0,,,0
427,y_value_p2,2635.0,18.9569967,y_value_p1,2755.0,24.0294356,1,0,0,,,0
428,y_value_p2,2640.0,21.84166585,y_value_p1,2760.0,22.69939807,0,0,0,,,0
429,y_value_p2,2645.0,15.28501543,y_value_p1,2765.0,18.65933087,1,0,0,,,0
430,y_value_p2,2650.0,19.034917,y_value_p1,2770.0,20.75249762,0,1,0,,,0
431,y_value_p2,2655.0,16.92754878,y_value_p1,2775.0,22.53732785,0,1,0,,,0
432,y_value_p2,2660.0,25.6515402,y_value_p1,2780.0,13.05881895,0,1,0,,,0
433,y_value_p2,2665.0,24.13805817,y_value_p1,2785.0,14.31744095,1,0,0,,,0
434,y_value_p2,2670.0,17.5004049,y_value_p1,2790.0,17.39643309,1,0,0,,,0
435,y_value_p2,2675.0,21.91553274,y_value_p1,2795.0,21.69227646,0,1,0,,,0
436,y_value_p2,2680.0,27.77448572,y_value_p1,2800.0,20.46795553,0,0,0,,,0
437,y_value_p2,2685.0,17.53395215,y_value_p1,2805.0,13.06407102,1,0,0,,,0
438,y_value_p2,2690.0,15.04466834,y_value_p1,2810.0,19.71426903,1,0,0,,,0
439,y_value_p2,2695.0,26.77537771,y_value_p1,2815.0,12.90790061,1,0,0,,,0
440,y_value_p2,2700.0,22.08625642,y_value_p1,2820.0,20.37625709,0,0,0,,,0
441,y_value_p2,2705.0,12.51741819,y_value_p1,2825.0,20.01479269,0,1,0,,,0
442,y_value_p2,2710.0,25.68177984,y_value_p1,2830.0,13.52441667,0,1,0,,,0
443,y_value_p2,2715.0,12.7441034,y_value_p1,2835.0,17.3115505,1,0,0,,,0
444,y_value_p2,2720.0,20.04329014,y_value_p1,2840.0,19.0826805,0,1,0,,,0
445,y_value_p2,2725.0,11.89330843,y_value_p1,2845.0,20.23280476,0,0,0,,,0
446,y_value_p2,2730.0,19.12033467,y_value_p1,2850.0,3.12390184,1,0,0,,,0
447,y_value_p2,2735.0,22.54876529,y_value_p1,2855.0,16.63233933,1,0,0,,,0
448,y_value_p2,2740.0,16.10643692,y_value_p1,2860.0,-0.047734422,0,1,0,,,0
449,y_value_p2,2745.0,22.60166329,y_value_p1,2865.0,18.68927916,1,0,0,,,0
450,y_value_p2,2750.0,11.03655954,y_value_p1,2870.0,1.967747418,0,0,0,,,0
451,y_value_p2,2755.0,15.24766803,y_value_p1,2875.0,19.15310341,0,0,0,,,0
452,y_value_p2,2760.0,12.58215,y_value_p1,2880.0,16.0883036,1,0,0,,,0
453,y_value_p2,2765.0,25.23135684,y_value_p1,2885.0,15.97380912,0,1,0,,,0
454,y_value_p2,2770.0,21.51739141,y_value_p1,2890.0,15.15230666,0,1,0,,,0
455,y_value_p2,2775.0,19.20768279,y_value_p1,2895.0,11.5081101,0,1,0,,,0
456,y_value_p2,2780.0,27.39479009,y_value_p1,2900.0,13.03527826,0,0,0,,,0
457,y_value_p2,2785.0,19.4517553,y_value_p1,2905.0,13.84612543,1,0,0,,,0
458,y_value_p2,2790.0,24.1406488,y_value_p1,2910.0,15.29144668,1,0,0,,,0
459,y_value_p2,2795.0,12.47111422,y_value_p1,2915.0,17.05706717,1,0,0,,,0
460,y_value_p2,2800.0,20.54766426,y_value_p1,2920.0,5.663050699,0,0,0,,,0
461,y_value_p2,2805.0,27.6259878,y_value_p1,2925.0,11.08549315,0,1,0,,,0
462,y_value_p2,2810.0,16.89322542,y_value_p1,2930.0,6.33936743,0,0,0,,,0
463,y_value_p2,2815.0,27.47526908,y_value_p1,2935.0,25.5427399,0,1,0,,,0
464,y_value_p2,2820.0,12.22104683,y_value_p1,2940.0,6.685902346,1,0,0,,,0
465,y_value_p2,2825.0,19.42933362,y_value_p1,2945.0,23.26527726,0,1,0,,,0
466,y_value_p2,2830.0,21.84808902,y_value_p1,2950.0,6.302490676,0,0,0,,,0
467,y_value_p2,2835.0,31.69828283,y_value_p1,2955.0,26.11067683,1,0,0,,,0
468,y_value_p2,2840.0,22.86918313,y_value_p1,2960.0,15.44817523,1,0,0,,,0
469,y_value_p2,2845.0,19.69834592,y_value_p1,2965.0,7.98380148,1,0,0,,,0
470,y_value_p2,2850.0,34.89880286,y_value_p1,2970.0,21.92238941,0,1,0,,,0
471,y_value_p2,2855.0,20.87572863,y_value_p1,2975.0,4.358820863,0,0,0,,,0
472,y_value_p2,2860.0,31.50362851,y_value_p1,2980.0,21.60482099,0,1,0,,,0
473,y_value_p2,2865.0,14.24970309,y_value_p1,2985.0,18.15685259,0,1,0,,,0
474,y_value_p2,2870.0,26.26876175,y_value_p1,2990.0,31.14468568,0,1,0,,,0
475,y_value_p2,2875.0,11.585177,y_value_p1,2995.0,19.12684349,0,0,0,,,0
476,y_value_p2,2880.0,22.41337459,y_value_p1,3000.0,20.32854394,1,0,0,,,0
477,y_value_p2,2885.0,16.29542642,y_value_p1,3005.0,15.13716165,0,1,0,,,0
478,y_value_p2,2890.0,23.41683804,y_value_p1,3010.0,29.71652536,0,1,0,,,0
479,y_value_p2,2895.0,21.70182307,y_value_p1,3015.0,11.24186002,1,0,0,,,0
480,y_value_p2,2900.0,25.57889629,y_value_p1,3020.0,23.97153998,1,0,0,,,0
481,y_value_p2,2905.0,22.55084273,y_value_p1,3025.0,11.93858291,1,0,0,,,0
482,y_value_p2,2910.0,17.05209152,y_value_p1,3030.0,20.67873203,0,0,0,,,0
483,y_value_p2,2915.0,15.6134808,y_value_p1,3035.0,19.69074938,1,0,0,,,0
484,y_value_p2,2920.0,30.72721061,y_value_p1,3040.0,19.92361441,0,0,0,,,0
485,y_value_p2,2925.0,32.82171149,y_value_p1,3045.0,24.48156593,0,1,0,,,0
486,y_value_p2,2930.0,25.9996096,y_value_p1,3050.0,20.403406,0,0,0,,,0
487,y_value_p2,2935.0,5.931166824,y_value_p1,3055.0,24.69245798,1,0,0,,,0
488,y_value_p2,2940.0,27.91945061,y_value_p1,3060.0,15.5653038,0,1,0,,,0
489,y_value_p2,2945.0,14.1389439,y_value_p1,3065.0,21.75069939,0,1,0,,,0
490,y_value_p2,2950.0,28.35770368,y_value_p1,3070.0,22.48741503,0,1,0,,,0
491,y_value_p2,2955.0,5.896565993,y_value_p1,3075.0,26.90993917,0,0,0,,,0
492,y_value_p2,2960.0,16.00371668,y_value_p1,3080.0,9.172843871,0,1,0,,,0
493,y_value_p2,2965.0,23.62174142,y_value_p1,3085.0,30.00324232,1,0,0,,,0
494,y_value_p2,2970.0,14.43922658,y_value_p1,3090.0,11.22131867,0,1,0,,,0
495,y_value_p2,2975.0,27.76390363,y_value_p1,3095.0,22.06853135,0,1,0,,,0
496,y_value_p2,2980.0,15.57386608,y_value_p1,3100.0,12.06240954,1,0,0,,,0
497,y_value_p2,2985.0,17.71800908,y_value_p1,3105.0,17.59766298,0,0,0,,,0
498,y_value_p2,2990.0,23.459465,y_value_p1,3110.0,17.18185359,0,1,0,,,0
499,y_value_p2,2995.0,31.12765818,y_value_p1,3115.0,18.12932409,0,1,0,,,0
500,y_value_p2,3000.0,15.7435128,y_value_p1,3120.0,27.22711625,0,1,0,,,0
501,y_value_p2,3005.0,26.9771035,y_value_p1,3125.0,19.26299521,0,0,0,,,0
502,y_value_p2,3010.0,6.313050699,y_value_p1,3130.0,14.66469704,1,0,0,,,0
503,y_value_p2,3015.0,30.06172915,y_value_p1,3135.0,17.53973049,1,0,0,,,0
504,y_value_p2,3020.0,12.19733265,y_value_p1,3140.0,23.70626586,1,0,0,,,0
505,y_value_p2,3025.0,23.97540148,y_value_p1,3145.0,8.616205947,0,1,0,,,0
506,y_value_p2,3030.0,17.33198764,y_value_p1,3150.0,23.30773022,0,1,0,,,0
507,y_value_p2,3035.0,20.36630268,y_value_p1,3155.0,17.14966032,0,0,0,,,0
508,y_value_p2,3040.0,23.55364472,y_value_p1,3160.0,13.40544728,0,1,0,,,0
509,y_value_p2,3045.0,14.42553496,y_value_p1,3165.0,19.04944028,0,1,0,,,0
510,y_value_p2,3050.0,18.52539553,y_value_p1,3170.0,22.08926361,0,1,0,,,0
511,y_value_p2,3055.0,11.66739104,y_value_p1,3175.0,18.66939371,0,0,0,,,0
512,y_value_p2,3060.0,26.26995019,y_value_p1,3180.0,29.44109433,1,0,0,,,0
513,y_value_p2,3065.0,11.51255784,y_value_p1,3185.0,14.51782578,1,0,0,,,0
514,y_value_p2,3070.0,20.59150131,y_value_p1,3190.0,30.96939205,1,0,0,,,0
515,y_value_p2,3075.0,9.154631516,y_value_p1,3195.0,25.54344224,0,0,0,,,0
516,y_value_p2,3080.0,29.48843723,y_value_p1,3200.0,26.27708898,1,0,0,,,0
517,y_value_p2,3085.0,6.533062101,y_value_p1,3205.0,24.15125621,0,1,0,,,0
518,y_value_p2,3090.0,27.81752765,y_value_p1,3210.0,23.4229787,1,0,0,,,0
519,y_value_p2,3095.0,14.77426053,y_value_p1,3215.0,14.86524648,0,1,0,,,0
520,y_value_p2,3100.0,31.23824987,y_value_p1,3220.0,14.54275327,0,1,0,,,0
521,y_value_p2,3105.0,21.68989607,y_value_p1,3225.0,10.11377319,0,0,0,,,0
522,y_value_p2,3110.0,20.13951803,y_value_p1,3230.0,21.01758686,0,1,0,,,0
523,y_value_p2,3115.0,22.53901527,y_value_p1,3235.0,12.90157918,1,0,0,,,0
524,y_value_p2,3120.0,15.60787616,y_value_p1,3240.0,15.52430903,0,1,0,,,0
525,y_value_p2,3125.0,18.36009904,y_value_p1,3245.0,7.501294459,0,1,0,,,0
526,y_value_p2,3130.0,28.18630167,y_value_p1,3250.0,24.75571053,0,0,0,,,0
527,y_value_p2,3135.0,22.68881461,y_value_p1,3255.0,19.52746432,1,0,0,,,0
528,y_value_p2,3140.0,12.68764668,y_value_p1,3260.0,20.37663635,0,1,0,,,0
529,y_value_p2,3145.0,34.00780628,y_value_p1,3265.0,10.59585518,0,1,0,,,0
530,y_value_p2,3150.0,20.66505737,y_value_p1,3270.0,28.13621498,0,1,0,,,0
531,y_value_p2,3155.0,16.68201213,y_value_p1,3275.0,11.87706221,0,0,0,,,0
532,y_value_p2,3160.0,22.16504583,y_value_p1,3280.0,24.37993654,0,1,0,,,0
533,y_value_p2,3165.0,22.68152331,y_value_p1,3285.0,14.46585158,1,0,0,,,0
534,y_value_p2,3170.0,17.34040862,y_value_p1,3290.0,23.06070853,1,0,0,,,0
535,y_value_p2,3175.0,23.66791889,y_value_p1,3295.0,9.144821868,1,0,0,,,0
536,y_value_p2,3180.0,10.55979999,y_value_p1,3300.0,23.81412234,0,0,0,,,0
537,y_value_p2,3185.0,27.09651311,y_value_p1,3305.0,9.107711622,0,1,0,,,0
538,y_value_p2,3190.0,6.869091246,y_value_p1,3310.0,19.19669899,0,1,0,,,0
539,y_value_p2,3195.0,16.50767004,y_value_p1,3315.0,11.33082519,1,0,0,,,0
540,y_value_p2,3200.0,11.0065302,y_value_p1,3320.0,14.49046296,0,0,0,,,0
541,y_value_p2,3205.0,23.08698538,y_value_p1,3325.0,15.92262202,0,0,0,,,0
542,y_value_p2,3210.0,24.25873122,y_value_p1,3330.0,15.3142619,0,1,0,,,0
543,y_value_p2,3215.0,26.38391633,y_value_p1,3335.0,14.18866991,1,0,0,,,0
544,y_value_p2,3220.0,26.64974454,y_value_p1,3340.0,16.10840272,1,0,0,,,0
545,y_value_p2,3225.0,24.50948482,y_value_p1,3345.0,10.29750799,1,0,0,,,0
546,y_value_p2,3230.0,10.58347276,y_value_p1,3350.0,26.96270378,0,0,0,,,0
547,y_value_p2,3235.0,19.4722418,y_value_p1,3355.0,14.41091306,0,1,0,,,0
548,y_value_p2,3240.0,14.95303014,y_value_p1,3360.0,26.77726515,0,1,0,,,0
549,y_value_p2,3245.0,17.46321043,y_value_p1,3365.0,6.828625613,0,1,0,,,0
550,y_value_p2,3250.0,13.08751786,y_value_p1,3370.0,13.60527006,0,0,0,,,0
551,y_value_p2,3255.0,17.47868053,y_value_p1,3375.0,12.07583423,1,0,0,,,0
552,y_value_p2,3260.0,18.66283504,y_value_p1,3380.0,30.13233336,0,1,0,,,0
553,y_value_p2,3265.0,24.43685128,y_value_p1,3385.0,9.978219994,1,0,0,,,0
554,y_value_p2,3270.0,11.31267019,y_value_p1,3390.0,12.44244055,0,1,0,,,0
555,y_value_p2,3275.0,19.67006217,y_value_p1,3395.0,8.904390736,1,0,0,,,0
556,y_value_p2,3280.0,15.48806319,y_value_p1,3400.0,6.63815087,0,0,0,,,0
557,y_value_p2,3285.0,20.83476318,y_value_p1,3405.0,15.90473073,0,1,0,,,0
558,y_value_p2,3290.0,13.32624517,y_value_p1,3410.0,11.92819573,0,1,0,,,0
559,y_value_p2,3295.0,30.97339614,y_value_p1,3415.0,28.78278013,0,1,0,,,0
560,y_value_p2,3300.0,14.54860922,y_value_p1,3420.0,7.581230606,0,0,0,,,0
561,y_value_p2,3305.0,37.01569744,y_value_p1,3425.0,16.57588023,0,1,0,,,0
562,y_value_p2,3310.0,19.85210262,y_value_p1,3430.0,5.432986317,1,0,0,,,0
563,y_value_p2,3315.0,28.67437215,y_value_p1,3435.0,29.34625843,0,1,0,,,0
564,y_value_p2,3320.0,22.72387063,y_value_p1,3440.0,10.71123703,0,1,0,,,0
565,y_value_p2,3325.0,24.06561144,y_value_p1,3445.0,17.24958877,1,0,0,,,0
566,y_value_p2,3330.0,14.0243211,y_value_p1,3450.0,18.74103776,0,0,0,,,0
567,y_value_p2,3335.0,21.2782059,y_value_p1,3455.0,16.47904629,1,0,0,,,0
568,y_value_p2,3340.0,16.48358222,y_value_p1,3460.0,21.74308038,0,1,0,,,0
569,y_value_p2,3345.0,27.10252833,y_value_p1,3465.0,16.85771403,0,1,0,,,0
570,y_value_p2,3350.0,4.989397332,y_value_p1,3470.0,15.87641033,0,1,0,,,0
571,y_value_p2,3355.0,23.49680785,y_value_p1,3475.0,8.803862237,0,0,0,,,0
572,y_value_p2,3360.0,14.06397022,y_value_p1,3480.0,19.26643765,0,1,0,,,0
573,y_value_p2,3365.0,35.25238188,y_value_p1,3485.0,8.147535755,0,1,0,,,0
574,y_value_p2,3370.0,19.56687564,y_value_p1,3490.0,17.43868784,1,0,0,,,0
575,y_value_p2,3375.0,26.07686019,y_value_p1,3495.0,13.1745161,0,1,0,,,0
576,y_value_p2,3380.0,14.82373523,y_value_p1,3500.0,22.1351072,0,0,0,,,0
577,y_value_p2,3385.0,29.24262062,y_value_p1,3505.0,16.02473569,0,1,0,,,0
578,y_value_p2,3390.0,18.1917197,y_value_p1,3510.0,8.262075309,0,1,0,,,0
579,y_value_p2,3395.0,23.59298413,y_value_p1,3515.0,13.44011177,0,1,0,,,0
580,y_value_p2,3400.0,21.92724076,y_value_p1,3520.0,18.61250886,1,0,0,,,0
581,y_value_p2,3405.0,22.06533404,y_value_p1,3525.0,27.88829261,0,0,0,,,0
