,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin,Players_run_distance_difference,y_value_p1,y_value_p2,y_value_p1_normalized_0_5,y_value_p2_normalized_0_5
98,0.837837838,0.621621622,0.318181818,0.837837838,0.633333333,0.3,0,0,0,0,-0.515151515,0.75,1,0.25,0,1,1,0 days 01:15:55,-0.148272319,0.148272319,0.25,0,15,15,100,0,0,-0.515151515,16.60720187,13.46846445,11.86551361,8.369888033
99,0.842105263,0.631578947,0.318181818,0.842105263,0.633333333,0.3,0,0,0,0,0.545454545,1,1,0,0.25,1,0,0 days 01:16:53,-0.161615206,0.161615206,0.25,0,15,30,101,-0.375,0.375,0.545454545,16.90926884,22.42280739,12.06211134,13.98650089
100,0.846153846,0.641025641,0.318181818,0.846153846,0.633333333,0.3,0,0,0,0,0,0,1,0.25,0,1,0,0 days 01:17:22,-0.236427297,0.236427297,0.25,0,30,30,102,0,0,0,15.30536125,13.34252649,11.01822169,8.290893429
101,0.85,0.625,0.318181818,0.85,0.633333333,0.3,0,0,0,0,-0.333333333,1,1,0.5,0,1,0,0 days 01:17:48,-0.389944844,0.389944844,0.25,0,40,30,103,0.25,-0.25,-0.333333333,17.43841438,12.52091554,12.40650122,7.775537844
102,0.829268293,0.609756098,0.318181818,0.829268293,0.633333333,0.3,0,0,0,0,0.575757576,0.75,1,0,0.25,1,0,0 days 01:18:30,-0.258246363,0.258246363,0.25,0,40,40,104,0,0,0.575757576,18.86511998,19.46316103,13.33506045,12.1300623
103,0.829268293,0.609756098,0.304347826,0.829268293,0.633333333,0.3,0,0,0,0,0.393939394,0.75,1,0.25,0,1,1,0 days 01:19:01,-0.145135997,0.145135997,0.25,0,60,40,105,0.5,-0.5,0.393939394,26.11400454,14.44852795,18.05293546,8.984632995
104,0.829268293,0.609756098,0.304347826,0.829268293,0.612903226,0.3,0,0,0,0,0.303030303,0.25,1,0,0,2,0,0 days 01:19:57,-0.084504948,0.084504948,0,0.25,0,0,106,0,0,0.303030303,12.71811589,19.00053879,9.334335001,11.83988243
105,0.829268293,0.609756098,0.304347826,0.829268293,0.625,0.3,0,0,0,0,0.606060606,1,1,0.25,0,2,0,0 days 01:20:31,-0.093900395,0.093900395,0,0.25,15,0,107,0.375,-0.375,0.606060606,20.28082286,19.31032326,14.25645867,12.03419478
106,0.829268293,0.609756098,0.304347826,0.829268293,0.636363636,0.3,0,0,0,0,0.727272727,0.75,1,0,0.25,2,0,0 days 01:21:06,-0.182298708,0.182298708,0,0.25,15,15,108,0,0,0.727272727,15.57902455,24.48897846,11.19633313,15.28250698
107,0.829268293,0.609756098,0.304347826,0.829268293,0.617647059,0.3,0,0,0,0,0.515151515,1,0,0,0.5,2,0,0 days 01:21:41,-0.108149029,0.108149029,0,0.25,15,30,109,-0.375,0.375,0.515151515,11.06092399,26.28902692,8.255765715,16.41158763
108,0.829268293,0.609756098,0.304347826,0.829268293,0.6,0.3,0,0,0,0,0,1,1,0,0.75,2,0,0 days 01:22:15,0.205631861,-0.205631861,0,0.25,15,40,110,-0.625,0.625,0,9.284935316,25.16894815,7.099878557,15.70901807
109,0.829268293,0.609756098,0.304347826,0.829268293,0.6,0.272727273,0,0,0,0,-0.303030303,0.5,1,0.25,0,2,1,0 days 01:22:46,0.001500568,-0.001500568,0,0.25,30,40,111,-0.25,0.25,-0.303030303,11.40638676,19.51605482,8.480607227,12.16323993
110,0.829268293,0.609756098,0.304347826,0.829268293,0.6,0.25,0,0,0,0,0.212121212,0.25,1,0.5,0,2,1,0 days 01:23:58,-0.074298383,0.074298383,0,0.25,40,40,112,0,0,0.212121212,16.50659699,20.30031428,11.80003578,12.65516679
111,0.829268293,0.609756098,0.304347826,0.829268293,0.611111111,0.25,0,0,0,0,0.363636364,0.75,0,0.75,0,2,0,0 days 01:25:01,-0.065835722,0.065835722,0,0.25,60,40,113,0.5,-0.5,0.363636364,20.47929308,14.59818587,14.38563132,9.078505948
112,0.829268293,0.609756098,0.304347826,0.829268293,0.621621622,0.25,0,0,0,0,0.666666667,0.75,1,0,0,2,0,0 days 01:25:32,-0.056345644,0.056345644,0,0.25,40,40,114,0,0,0.666666667,16.1450626,21.80370125,11.56473419,13.59816648
113,0.829268293,0.609756098,0.304347826,0.829268293,0.605263158,0.25,0,0,0,0,0.484848485,0.5,1,0,0.25,2,0,0 days 01:26:17,-0.102930839,0.102930839,0,0.25,40,60,115,-0.5,0.5,0.484848485,9.884926102,25.80054502,7.490377469,16.10518729
114,0.829268293,0.609756098,0.304347826,0.829268293,0.605263158,0.230769231,0,0,0,0,0.151515152,0,0,0,0,2,1,0 days 01:26:59,-0.085126805,0.085126805,0,0.25,40,40,116,0,0,0.151515152,12.41551642,18.29829233,9.137390703,11.39939824
115,0.829268293,0.609756098,0.304347826,0.829268293,0.58974359,0.230769231,0,0,0,0,0.666666667,0.5,1,0.25,0,2,0,0 days 01:28:28,-0.097171903,0.097171903,0,0.25,60,40,117,0.5,-0.5,0.666666667,20.61648365,16.96728194,14.47492064,10.56452179
116,0.833333333,0.619047619,0.304347826,0.833333333,0.58974359,0.230769231,0,0,0,0,0.03030303,1,0,0,0,1,0,0 days 01:30:29,-0.160087601,0.160087601,0.25,0,0,0,118,0,0,0.03030303,15.80227823,13.29476154,11.34163589,8.260932855
117,0.833333333,0.619047619,0.333333333,0.833333333,0.58974359,0.230769231,0,0,0,0,-0.515151515,0.5,1,0.25,0,1,1,0 days 01:30:48,-0.150935489,0.150935489,0.25,0,15,0,119,0.375,-0.375,-0.515151515,19.31258457,9.069842285,13.62628899,5.610851663
118,0.833333333,0.619047619,0.36,0.833333333,0.58974359,0.230769231,0,0,0,0,-0.242424242,0,1,0.5,0,1,1,0 days 01:31:21,-0.223990158,0.223990158,0.25,0,30,0,120,0.75,-0.75,-0.242424242,23.66965725,6.908418084,16.46205277,4.255098032
119,0.837209302,0.627906977,0.36,0.837209302,0.58974359,0.230769231,0,0,0,0,0.151515152,0.75,0,0.75,0,1,0,0 days 01:31:59,-0.183366679,0.183366679,0.25,0,40,0,121,1,-1,0.151515152,27.76885334,5.050161947,19.12997976,3.08950661
120,0.837209302,0.627906977,0.36,0.837209302,0.575,0.230769231,0,0,0,0,0.666666667,0.25,1,0,0,2,0,0 days 01:32:45,-0.12519602,0.12519602,0,0.25,0,0,122,0,0,0.666666667,14.98898022,20.90459345,10.81230778,13.03420099
121,0.837209302,0.627906977,0.36,0.837209302,0.56097561,0.230769231,0,0,0,0,0.515151515,0.75,1,0.25,0,2,0,0 days 01:33:11,-0.132861083,0.132861083,0,0.25,15,0,123,0.375,-0.375,0.515151515,19.34505792,17.82747233,13.64742399,11.10407633
122,0.837209302,0.627906977,0.36,0.837209302,0.56097561,0.285714286,0,0,0,0,-0.060606061,0.75,1,0,0.25,2,1,0 days 01:33:37,-0.13495647,0.13495647,0,0.25,15,15,124,0,0,-0.060606061,13.95149775,21.26972215,10.13707112,13.26322801
123,0.837209302,0.627906977,0.36,0.837209302,0.571428571,0.285714286,0,0,0,0,0.454545455,0.75,1,0,0.5,2,0,0 days 01:34:16,-0.097320608,0.097320608,0,0.25,15,30,125,-0.375,0.375,0.454545455,11.78565047,26.13051087,8.727447794,16.31215841
124,0.837209302,0.627906977,0.36,0.837209302,0.581395349,0.285714286,0,0,0,0,0.545454545,0.75,1,0,0.75,2,0,0 days 01:34:42,0.067606662,-0.067606662,0,0.25,15,40,126,-0.625,0.625,0.545454545,11.37727577,28.72488333,8.46166059,17.9394789
125,0.840909091,0.636363636,0.36,0.840909091,0.581395349,0.285714286,0,0,0,0,0.575757576,0.75,1,0,0,1,0,0 days 01:36:28,-0.200657005,0.200657005,0.25,0,0,0,127,0,0,0.575757576,19.71860483,17.67470739,13.89054383,11.0082545
126,0.840909091,0.636363636,0.346153846,0.840909091,0.581395349,0.285714286,0,0,0,0,0.333333333,0.25,1,0.25,0,1,1,0 days 01:36:57,-0.381793111,0.381793111,0.25,0,15,0,128,0.375,-0.375,0.333333333,22.30007112,15.51645043,15.57066926,9.654487519
127,0.840909091,0.636363636,0.37037037,0.840909091,0.581395349,0.285714286,0,0,0,0,-0.515151515,0.75,1,0,0.25,1,1,0 days 01:38:01,-0.147609906,0.147609906,0.25,0,15,15,129,0,0,-0.515151515,15.97080594,14.15351688,11.45132072,8.799587263
128,0.844444444,0.644444444,0.37037037,0.844444444,0.581395349,0.285714286,0,0,0,0,0.212121212,0.25,1,0.25,0,1,0,0 days 01:38:43,-0.452319797,0.452319797,0.25,0,30,15,130,0.375,-0.375,0.212121212,19.00374639,13.09003675,13.42528428,8.132519203
129,0.826086957,0.630434783,0.37037037,0.826086957,0.581395349,0.285714286,0,0,0,0,0.181818182,0.5,1,0.5,0,1,0,0 days 01:39:23,-0.188233386,0.188233386,0.25,0,40,15,131,0.625,-0.625,0.181818182,24.26309843,9.246072548,16.84828893,5.721392121
130,0.829787234,0.638297872,0.37037037,0.829787234,0.581395349,0.285714286,0,0,0,0,0.333333333,0.75,1,0,0.25,1,0,0 days 01:39:56,-0.210160601,0.210160601,0.25,0,40,30,132,0.25,-0.25,0.333333333,20.37232461,15.1462684,14.3160118,9.422290795
131,0.829787234,0.638297872,0.37037037,0.829787234,0.568181818,0.285714286,0,0,0,0,0.090909091,1,0,0,0,2,0,0 days 01:40:44,-0.133699238,0.133699238,0,0.25,0,0,133,0,0,0.090909091,12.09863026,18.26863295,8.931148037,11.3807944
132,0.829787234,0.638297872,0.37037037,0.829787234,0.577777778,0.285714286,0,0,0,0,0.727272727,0,0,0,0.25,2,0,0 days 01:41:10,-0.105391229,0.105391229,0,0.25,0,15,134,-0.375,0.375,0.727272727,10.67953334,24.00789233,8.007540848,14.98074564
133,0.829787234,0.638297872,0.37037037,0.829787234,0.577777778,0.266666667,0,0,0,0,-0.090909091,0.75,1,0,0.5,2,1,0 days 01:41:39,-0.111217758,0.111217758,0,0.25,0,30,135,-0.75,0.75,-0.090909091,7.557409676,28.38783804,5.975533153,17.7280672
134,0.829787234,0.638297872,0.37037037,0.829787234,0.586956522,0.266666667,0,0,0,0,0.727272727,0.5,0,0.25,0,2,0,0 days 01:42:22,0.068377224,-0.068377224,0,0.25,15,30,136,-0.375,0.375,0.727272727,14.02877741,22.70891071,10.18736793,14.16595924
135,0.829787234,0.638297872,0.37037037,0.829787234,0.586956522,0.3125,0,0,0,0,-0.242424242,0.25,1,0,0.25,2,1,0 days 01:43:15,-0.146203969,0.146203969,0,0.25,15,40,137,-0.625,0.625,-0.242424242,6.408991397,24.83926498,5.22809486,15.50222425
136,0.833333333,0.645833333,0.37037037,0.833333333,0.586956522,0.3125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.636363636,0.75,1,0,0,1,0,0 days 01:45:24,-0.138200941,0.138200941,0.25,0,0,0,138,0,0,0.636363636,18.93949582,16.29611679,13.38346734,10.14353336
137,0.833333333,0.645833333,0.392857143,0.833333333,0.586956522,0.3125,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.303030303,0.5,1,0.25,0,1,1,0 days 01:45:59,-0.164278376,0.164278376,0.25,0,15,0,139,0.375,-0.375,-0.303030303,19.25705752,9.426193381,13.59014968,5.834372938
138,0.833333333,0.645833333,0.413793103,0.833333333,0.586956522,0.3125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.424242424,0.25,1,0.5,0,1,1,0 days 01:46:38,-0.145595631,0.145595631,0.25,0,30,0,140,0.75,-0.75,0.424242424,27.47876607,9.811376904,18.94117893,6.075979357
139,0.836734694,0.653061224,0.413793103,0.836734694,0.586956522,0.3125,0,0,0,0,0.636363636,0.25,1,0.75,0,1,0,0 days 01:47:17,-0.461742281,0.461742281,0.25,0,40,0,141,1,-1,0.636363636,29.04142631,10.40336041,19.95822308,6.447301093
140,0.836734694,0.653061224,0.413793103,0.836734694,0.595744681,0.3125,0,0,0,0,0.606060606,0.75,1,0,0,2,0,0 days 01:48:12,0.081503812,-0.081503812,0,0.25,0,0,142,0,0,0.606060606,17.63382953,20.65549521,12.53368552,12.87795408
141,0.836734694,0.653061224,0.433333333,0.836734694,0.595744681,0.3125,0,0,0,0,-0.363636364,0,0,0,0,1,1,0 days 02:04:05,-0.422835668,0.422835668,0.25,0,0,0,156,0,0,-0.363636364,12.4994308,13.482672,9.19200567,8.378799716
142,0.836734694,0.653061224,0.419354839,0.836734694,0.595744681,0.3125,0,0,0,0,-0.363636364,0,1,0.25,0,1,1,0 days 02:04:50,-0.248053317,0.248053317,0.25,0,15,0,157,0.375,-0.375,-0.363636364,19.06211757,10.08636802,13.46327467,6.248467575
143,0.836734694,0.653061224,0.4375,0.836734694,0.595744681,0.3125,0,0,0,0,0.545454545,0.75,0,0,0.25,1,1,0 days 02:05:38,-0.13978262,0.13978262,0.25,0,15,15,158,0,0,0.545454545,21.57111183,19.43734787,15.09623229,12.11387099
144,0.84,0.66,0.4375,0.84,0.595744681,0.3125,0,0,0,0,0.151515152,1,0,0,0,1,0,0 days 02:07:02,-0.163021143,0.163021143,0.25,0,30,30,160,0,0,0.151515152,17.42555985,14.53676439,12.39813496,9.03997932
145,0.843137255,0.666666667,0.4375,0.843137255,0.595744681,0.3125,0,0,0,0,0.151515152,0.75,1,0.25,0,1,0,0 days 02:07:27,-0.258354513,0.258354513,0.25,0,40,30,161,0.25,-0.25,0.151515152,20.51891316,13.67993125,14.41141771,8.502530609
146,0.843137255,0.666666667,0.4375,0.843137255,0.583333333,0.3125,0,0,0,0,0.545454545,0.75,1,0,0,2,0,0 days 02:08:41,-0.137187044,0.137187044,0,0.25,0,0,162,0,0,0.545454545,15.90669413,21.86703583,11.4095941,13.6378931
147,0.843137255,0.666666667,0.4375,0.843137255,0.591836735,0.3125,0,0,0,0,0.666666667,1,1,0.25,0,2,0,0 days 02:09:28,-0.104458444,0.104458444,0,0.25,15,0,163,0.375,-0.375,0.666666667,21.63056947,19.6988887,15.13492979,12.27792251
148,0.843137255,0.666666667,0.4375,0.843137255,0.591836735,0.352941176,0,0,0,0,0.03030303,0,1,0,0.25,2,1,0 days 02:10:00,0.297207051,-0.297207051,0,0.25,15,15,164,0,0,0.03030303,16.69021209,17.59663884,11.91954011,10.95928599
149,0.843137255,0.666666667,0.4375,0.843137255,0.58,0.352941176,0,0,0,0,0.606060606,0.5,1,0,0.5,2,0,0 days 02:10:55,-0.101159898,0.101159898,0,0.25,15,30,165,-0.375,0.375,0.606060606,12.75973195,26.95503404,9.36142046,16.82934069
150,0.843137255,0.666666667,0.4375,0.843137255,0.568627451,0.352941176,0,0,0,0,0.666666667,0.75,1,0.25,0,2,0,0 days 02:11:35,-0.094157249,0.094157249,0,0.25,30,30,166,0,0,0.666666667,17.93738313,22.39176015,12.7312508,13.96702651
151,0.843137255,0.666666667,0.4375,0.843137255,0.557692308,0.352941176,0,0,0,0,0.575757576,1,0,0.5,0,2,0,0 days 02:12:15,-0.131982372,0.131982372,0,0.25,40,30,167,0.25,-0.25,0.575757576,19.69869787,19.33467274,13.87758755,12.049468
152,0.843137255,0.666666667,0.4375,0.843137255,0.557692308,0.333333333,0,0,0,0,0.181818182,0.5,1,0,0.25,2,1,0 days 02:12:53,-0.112042394,0.112042394,0,0.25,40,40,168,0,0,0.181818182,15.6581253,22.26118679,11.24781518,13.88512435
153,0.843137255,0.666666667,0.4375,0.843137255,0.566037736,0.333333333,0,0,0,0,0.666666667,1,0,0.25,0,2,0,0 days 02:13:38,0.124155086,-0.124155086,0,0.25,60,40,169,0.5,-0.5,0.666666667,23.26746748,15.78517762,16.20029097,9.823046689
154,0.843137255,0.666666667,0.4375,0.843137255,0.574074074,0.333333333,0,0,0,0,0.303030303,0.5,1,0,0,2,0,0 days 02:14:08,-0.099226734,0.099226734,0,0.25,40,40,170,0,0,0.303030303,14.21725405,19.67533744,10.31003635,12.26314998
155,0.843137255,0.666666667,0.4375,0.843137255,0.581818182,0.333333333,0,0,0,0,0.636363636,0.75,0,0,0,2,0,0 days 02:15:48,-0.099199697,0.099199697,0,0.25,40,40,172,0,0,0.636363636,15.60501898,21.10862841,11.21325138,13.16218194
156,0.843137255,0.666666667,0.4375,0.843137255,0.589285714,0.333333333,0,0,0,0,0.606060606,1,1,0,0.25,2,0,0 days 02:16:15,-0.106878278,0.106878278,0,0.25,40,60,173,-0.5,0.5,0.606060606,12.71572407,28.04699753,9.332778304,17.51427494
157,0.843137255,0.666666667,0.454545455,0.843137255,0.589285714,0.333333333,0,0,0,0,-0.484848485,0.75,1,0,0,1,1,0 days 02:16:58,-0.248120911,0.248120911,0.25,0,0,0,174,0,0,-0.484848485,16.01673798,14.32556611,11.4812152,8.907505169
158,0.846153846,0.673076923,0.454545455,0.846153846,0.589285714,0.333333333,0,0,0,0,0.181818182,0.75,1,0.25,0,1,0,0 days 02:17:46,-0.252122425,0.252122425,0.25,0,15,0,175,0.375,-0.375,0.181818182,21.95885984,12.82541876,15.3485948,7.966537529
159,0.849056604,0.660377358,0.454545455,0.849056604,0.589285714,0.333333333,0,0,0,0,0.575757576,0.75,1,0.5,0,1,0,0 days 02:18:16,-0.194478992,0.194478992,0.25,0,30,0,176,0.75,-0.75,0.575757576,28.87386125,11.51344371,19.84916479,7.143601
160,0.849056604,0.660377358,0.441176471,0.849056604,0.589285714,0.333333333,0,0,0,0,-0.393939394,0.5,0,0,0.25,1,1,0 days 02:18:53,-0.112812956,0.112812956,0.25,0,30,15,177,0.375,-0.375,-0.393939394,19.05227742,10.07466705,13.45687029,6.241128138
161,0.849056604,0.660377358,0.457142857,0.849056604,0.589285714,0.333333333,0,0,0,0,-0.121212121,0.25,1,0,0.5,1,1,0 days 02:19:39,-0.13978262,0.13978262,0.25,0,30,30,178,0,0,-0.121212121,17.88779411,16.74601901,12.69897621,10.42573458
162,0.851851852,0.666666667,0.457142857,0.851851852,0.589285714,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.424242424,1,0,0.25,0,1,0,0 days 02:20:27,-0.36425945,0.36425945,0.25,0,40,30,179,0.25,-0.25,0.424242424,19.2537189,14.20518876,13.58797676,8.831998456
163,0.851851852,0.666666667,0.457142857,0.851851852,0.589285714,0.315789474,0.333333333,0.333333333,-0.333333333,-0.333333333,0,0,1,0,0,2,1,0 days 02:22:46,-0.186759855,0.186759855,0,0.25,0,0,180,0,0,0,11.44391062,18.35003117,8.505029315,11.43185144
164,0.851851852,0.666666667,0.457142857,0.851851852,0.578947368,0.315789474,0.333333333,0.333333333,-0.333333333,-0.333333333,0.636363636,0.5,0,0.25,0,2,0,0 days 02:23:36,-0.098713027,0.098713027,0,0.25,15,0,181,0.375,-0.375,0.636363636,17.78372847,15.87479784,12.63124597,9.879260985
165,0.851851852,0.666666667,0.457142857,0.851851852,0.578947368,0.35,0,0,0,0,-0.060606061,0,0,0.5,0,2,1,0 days 02:24:21,-0.026766885,0.026766885,0,0.25,30,0,182,0.75,-0.75,-0.060606061,21.26654665,10.7640425,14.89800863,6.673538984
166,0.851851852,0.666666667,0.457142857,0.851851852,0.568965517,0.35,0,0,0,0,0.575757576,0.5,1,0,0.25,2,0,0 days 02:25:30,-0.075650246,0.075650246,0,0.25,30,15,183,0.375,-0.375,0.575757576,19.37300541,19.04484976,13.66561338,11.8676765
167,0.851851852,0.666666667,0.457142857,0.851851852,0.559322034,0.35,0,0,0,0,0.757575758,0.75,1,0.25,0,2,0,0 days 02:25:59,-0.090682961,0.090682961,0,0.25,40,15,184,0.625,-0.625,0.757575758,24.02714779,17.49980858,16.69472245,10.8985492
168,0.836363636,0.654545455,0.457142857,0.836363636,0.559322034,0.35,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.75,1,0,0,1,0,0 days 02:26:45,-0.143256908,0.143256908,0.25,0,0,0,185,0,0,0.666666667,19.56735063,16.56346741,13.79210132,10.31122907
169,0.839285714,0.660714286,0.457142857,0.839285714,0.559322034,0.35,0.333333333,0.333333333,-0.333333333,-0.333333333,0.575757576,1,0,0.25,0,1,0,0 days 02:27:09,-0.163778186,0.163778186,0.25,0,15,0,186,0.375,-0.375,0.575757576,22.58749949,12.38508599,15.75773958,7.690338739
170,0.839285714,0.660714286,0.472222222,0.839285714,0.559322034,0.35,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.151515152,0.25,1,0.5,0,1,1,0 days 02:27:35,-0.16118261,0.16118261,0.25,0,30,0,187,0.75,-0.75,-0.151515152,24.37302813,6.598018533,16.91983574,4.06039987
171,0.824561404,0.649122807,0.472222222,0.824561404,0.559322034,0.35,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.03030303,1,0,0,0,1,0,0 days 02:28:59,-0.143675986,0.143675986,0.25,0,40,15,189,0.625,-0.625,-0.03030303,20.23072374,6.417950682,14.22385208,3.947452285
172,0.824561404,0.649122807,0.472222222,0.824561404,0.559322034,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.060606061,0.75,1,0,0,2,1,0 days 02:31:03,-0.111866652,0.111866652,0,0.25,0,0,190,0,0,0.060606061,13.77323772,19.51886398,10.02105209,12.16500198
173,0.824561404,0.649122807,0.472222222,0.824561404,0.55,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.393939394,0.75,1,0.25,0,2,0,0 days 02:32:01,-0.135713513,0.135713513,0,0.25,15,0,191,0.375,-0.375,0.393939394,17.54626035,16.12389501,12.47669186,10.03550722
174,0.824561404,0.649122807,0.472222222,0.824561404,0.55,0.363636364,0,0,0,0,-0.03030303,1,1,0,0.25,2,1,0 days 02:32:24,-0.132279782,0.132279782,0,0.25,15,15,192,0,0,-0.03030303,15.28581794,22.23323523,11.00550209,13.86759173
175,0.824561404,0.649122807,0.472222222,0.824561404,0.55,0.347826087,0,0,0,0,-0.090909091,0.5,1,0,0.5,2,1,0 days 02:33:01,-0.181703888,0.181703888,0,0.25,15,30,193,-0.375,0.375,-0.090909091,10.25959021,25.365475,7.734224422,15.83228956
176,0.824561404,0.649122807,0.472222222,0.824561404,0.55,0.375,0,0,0,0,0.090909091,0.25,1,0.25,0,2,1,0 days 02:34:04,-0.143175796,0.143175796,0,0.25,30,30,194,0,0,0.090909091,15.30856897,20.42127881,11.02030941,12.73104181
177,0.824561404,0.649122807,0.472222222,0.824561404,0.557377049,0.375,0,0,0,0,0.727272727,1,1,0,0.25,2,0,0 days 02:34:46,-0.071716325,0.071716325,0,0.25,30,40,195,-0.25,0.25,0.727272727,15.79547673,26.26637537,11.33720919,16.39737944
178,0.827586207,0.655172414,0.472222222,0.827586207,0.557377049,0.375,0,0,0,0,-0.03030303,1,1,0,0,1,0,0 days 02:35:22,-0.161696318,0.161696318,0.25,0,0,0,196,0,0,-0.03030303,17.5456374,14.59580298,12.47628642,9.077011282
179,0.830508475,0.661016949,0.472222222,0.830508475,0.557377049,0.375,0,0,0,0,0.272727273,1,0,0.25,0,1,0,0 days 02:35:46,-0.168834153,0.168834153,0.25,0,15,0,197,0.375,-0.375,0.272727273,22.44864368,12.10602435,15.66736645,7.51529729
180,0.830508475,0.661016949,0.486486486,0.830508475,0.557377049,0.375,0,0,0,0,-0.545454545,0.25,1,0.5,0,1,1,0 days 02:36:15,-0.151597902,0.151597902,0.25,0,30,0,198,0.75,-0.75,-0.545454545,23.80127257,5.675233195,16.54771349,3.481582638
181,0.816666667,0.65,0.486486486,0.816666667,0.557377049,0.375,0.333333333,0.333333333,-0.333333333,-0.333333333,0.03030303,1,0,0.75,0,1,0,0 days 02:36:54,-0.140728924,0.140728924,0.25,0,40,0,199,1,-1,0.03030303,26.87072225,3.594248984,18.54543876,2.176285001
182,0.816666667,0.65,0.486486486,0.816666667,0.564516129,0.375,0.333333333,0.333333333,-0.333333333,-0.333333333,0.545454545,0.75,1,0,0,2,0,0 days 02:38:49,-0.108973666,0.108973666,0,0.25,0,0,200,0,0,0.545454545,14.434645,20.30964886,10.45152341,12.6610219
183,0.816666667,0.65,0.486486486,0.816666667,0.555555556,0.375,0.333333333,0.333333333,-0.333333333,-0.333333333,0.242424242,0.25,1,0,0.25,2,0,0 days 02:39:09,-0.12627751,0.12627751,0,0.25,0,15,201,-0.375,0.375,0.242424242,8.213652118,21.80591546,6.402642978,13.59955534
184,0.816666667,0.65,0.486486486,0.816666667,0.5625,0.375,0,0,0,0,0.242424242,0.5,1,0.25,0,2,0,0 days 02:39:39,0.098293949,-0.098293949,0,0.25,15,15,202,0,0,0.242424242,16.29029296,17.85798767,11.65925614,11.12321708
185,0.816666667,0.65,0.486486486,0.816666667,0.553846154,0.375,0,0,0,0,0.575757576,0.5,1,0,0.25,2,0,0 days 02:40:34,-0.136159628,0.136159628,0,0.25,15,30,203,-0.375,0.375,0.575757576,12.30648655,25.77797761,9.06642954,16.09103188
186,0.816666667,0.65,0.486486486,0.816666667,0.545454545,0.375,0,0,0,0,0.181818182,0.5,1,0.25,0,2,0,0 days 02:41:28,-0.081544368,0.081544368,0,0.25,30,30,204,0,0,0.181818182,14.61396283,18.71808674,10.56823089,11.66271435
187,0.816666667,0.65,0.486486486,0.816666667,0.537313433,0.375,0,0,0,0,0.575757576,1,0,0.5,0,2,0,0 days 02:42:07,-0.140215217,0.140215217,0,0.25,40,30,205,0.25,-0.25,0.575757576,19.62052192,19.22853571,13.8267074,11.98289353
188,0.816666667,0.65,0.486486486,0.816666667,0.529411765,0.375,0,0,0,0,0.181818182,1,0,0,0.25,2,0,0 days 02:42:35,-0.127494187,0.127494187,0,0.25,40,40,206,0,0,0.181818182,13.2354128,19.97247058,9.67101331,12.44952678
189,0.816666667,0.65,0.486486486,0.816666667,0.52173913,0.375,0,0,0,0,0.484848485,0.75,1,0,0.5,2,0,0 days 02:43:02,-0.134145352,0.134145352,0,0.25,40,60,207,-0.5,0.5,0.484848485,11.2453186,27.70519114,8.375777382,17.29987683
190,0.816666667,0.65,0.5,0.816666667,0.52173913,0.375,0,0,0,0,-0.333333333,0.75,0,0,0,1,1,0 days 02:43:47,-0.528348564,0.528348564,0.25,0,0,0,208,0,0,-0.333333333,13.70448081,15.81454307,9.976302244,9.84146617
191,0.803278689,0.639344262,0.5,0.803278689,0.52173913,0.375,0,0,0,0,0.03030303,0.75,1,0.25,0,1,0,0 days 02:44:30,-0.266911804,0.266911804,0.25,0,15,0,209,0.375,-0.375,0.03030303,20.72352866,11.59659018,14.54458998,7.195754636
192,0.803278689,0.639344262,0.512820513,0.803278689,0.52173913,0.375,0,0,0,0,-0.393939394,0.25,1,0.5,0,1,1,0 days 02:45:05,-0.131076624,0.131076624,0.25,0,30,0,210,0.75,-0.75,-0.393939394,24.68408479,6.0412555,17.12228433,3.71117018
